idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
35,5.003353,2.0,0.0,1.0,5.0,123.0,67.0,7.0,22.0,0.9552238999999999,33.0,106.0,16.0,0.0,7.147541,35.0,5.0,5.0,13.4,0.0,0.4791666,241.7582,0.6,15.0,0.0,0.0,58.0,0.0,2.0,0.3598613,1.0,0.8656716,0.005281228000000001,1.6808919999999998,0.0,0.0034530259999999997,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,69,17.25,0.0,56.52,28.99,2.9,1.45,1.45,0.0,0.0,0.0,0.0,0.0,1.45,8.7,1.45,2.9,2.9,2.9,2.9,1.45,1.45,1.45,0.0,0.0,0.0,1.45,7.25,1.45,7.25,1.45,0.0,5.8,1.45,7.25,1.45,5.8,0.0,1.45,0.0,7.25,0.0,0.0,0.0,0.0,8.7,4.35,0.0,0.0,0.0,1.45,2.9,4.35,1.45,1.45,0.0,2.9,1.45,0.0,0.0,1.45,11.59,0.0,0.0,10.14,0.0,2.9,13.04,4.35,7.25,1.45,7.25,2.9,0.0,0.0,0.0,0.0,4.35,1.45,0.0,2.9,0.0,0.0,18.84,5.8,10.14,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014054599999999999,0.9859450000000001,0,0.00194695,0.00178935,11,6.272727272999999,2.092154524,27261,china,censored
37,4.624363,2.0,0.0,1.0,7.0,104.0,54.0,4.0,15.0,0.7407406999999999,37.0,85.0,19.0,0.0,7.4038460000000015,35.0,6.0,7.0,7.714286,0.3333333,0.0,354.2517,0.4285714,12.0,0.0,0.0,50.0,0.0,6.0,2.7152979999999998,1.0,0.9259259,0.0948232,1.1023129999999999,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,56,56.0,0.0,39.29,19.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,5.36,0.0,5.36,7.14,0.0,0.0,5.36,0.0,0.0,5.36,0.0,3.57,0.0,3.57,0.0,0.0,7.14,0.0,7.14,7.14,0.0,0.0,0.0,0.0,3.57,0.0,3.57,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,1.79,1.79,1.79,0.0,0.0,0.0,5.36,1.79,1.79,3.57,0.0,0.0,10.71,1.79,1.79,7.14,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,1.79,19.64,0.0,3.57,0.0,0.0,0.0,10.71,0.0,0.0,0.0,0.12091400000000001,0.879086,0,0.0008051,0.00060529,11,5.090909091,1.697439827,90160,dalai,censored
41,4.556941,2.0,0.0,1.0,4.0,69.0,41.0,5.0,3.0,0.6585366,12.0,61.0,8.0,0.0,7.1739130000000015,21.0,2.0,4.0,10.25,0.0,0.25,343.75,0.5,0.0,0.0,0.25,30.0,0.0,2.0,0.1217661,0.0,0.7317073000000001,0.09810739,1.4051129999999998,1.0,0.022435992999999998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,47,15.67,0.0,48.94,29.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,2.13,0.0,10.64,0.0,0.0,2.13,2.13,0.0,0.0,0.0,12.77,0.0,12.77,0.0,0.0,17.02,4.26,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,2.13,2.13,0.0,0.0,0.0,0.0,0.0,2.13,0.0,2.13,0.0,2.13,0.0,2.13,0.0,0.0,2.13,0.0,0.0,0.0,2.13,0.0,10.64,4.26,6.38,2.13,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,4.26,0.0,0.0,23.4,6.38,6.38,2.13,0.0,0.0,0.0,0.0,4.26,0.0,0.0,4.26,0.683217,0.316783,2,0.0026793000000000003,0.00352189,9,5.222222222,1.7428078040000001,5323,obama,censored
43,4.6134699999999995,1.0,0.0,1.0,2.0,28.0,17.0,4.0,3.0,0.9411765,7.0,24.0,4.0,0.0,5.964286,6.0,1.0,2.0,8.5,0.0,0.75,347.2222,0.5,12.0,0.0,0.0,14.0,0.0,1.0,0.3942164,0.0,0.8235294,0.02315615,1.765078,0.0,0.0034530259999999997,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21,21.0,0.0,61.9,38.1,4.76,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,9.52,0.0,0.0,14.29,0.0,0.0,4.76,0.0,0.0,0.0,4.76,9.52,4.76,9.52,9.52,0.0,14.29,0.0,9.52,4.76,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,4.76,19.05,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,9.52,0.0,4.76,14.29,4.76,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8077529999999999,0.192247,2,0.00262123,0.00236308,10,2.1,0.701661437,56712,china,censored
44,4.7171910000000015,2.0,0.0,1.0,4.0,67.0,36.0,4.0,5.0,0.8611110999999999,16.0,51.0,16.0,0.0,7.835821000000001,14.0,7.0,4.0,9.0,0.0,0.0,385.2564,0.75,9.0,0.0,0.0,32.0,1.0,3.0,1.539792,0.0,0.8888889000000001,0.03854219,2.344047,0.0,0.0034530259999999997,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34,8.5,0.0,52.94,47.06,11.76,2.94,2.94,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,11.76,2.94,2.94,2.94,11.76,2.94,11.76,2.94,0.0,5.88,2.94,2.94,2.94,2.94,14.71,0.0,8.82,0.0,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,5.88,0.0,0.0,0.0,5.88,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,2.94,2.94,14.71,0.0,2.94,0.0,0.0,0.0,0.0,5.88,0.0,0.0,2.94,0.0,2.94,26.47,8.82,14.71,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.7468899999999999,0.25311,2,0.00140482,0.00079478,10,3.4,1.134066533,177926,democracy,censored
47,4.843017,2.0,0.0,1.0,4.0,112.0,72.0,12.0,15.0,0.7222221999999999,23.0,99.0,13.0,0.0,7.089286,33.0,2.0,4.0,18.0,0.0,0.6666667,329.0043,1.75,6.0,0.0,0.0,57.0,0.0,3.0,0.3493158,1.0,0.7916667,0.06904911,1.972821,0.0,0.0034530259999999997,5.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,71,17.75,0.0,61.97,42.25,8.45,7.04,0.0,0.0,0.0,7.04,0.0,0.0,1.41,9.86,2.82,2.82,1.41,0.0,4.23,4.23,2.82,5.63,0.0,1.41,1.41,2.82,8.45,2.82,8.45,4.23,0.0,2.82,1.41,11.27,9.86,1.41,0.0,0.0,0.0,12.68,0.0,1.41,8.45,0.0,14.08,4.23,1.41,2.82,4.23,0.0,2.82,0.0,0.0,0.0,0.0,2.82,0.0,2.82,0.0,0.0,9.86,1.41,4.23,7.04,1.41,0.0,16.9,5.63,11.27,2.82,4.23,0.0,0.0,1.41,1.41,0.0,5.63,0.0,0.0,5.63,0.0,0.0,19.72,8.45,7.04,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067299999999999,0.09327,2,0.00207996,0.00225061,11,6.454545455,2.152958675,3601,usa,censored
54,4.287235,2.0,0.0,1.0,3.0,57.0,35.0,2.0,9.0,0.9428571,12.0,49.0,8.0,0.0,6.929824000000001,15.0,2.0,3.0,11.66667,0.5,0.0,268.5185,1.333333,16.0,0.0,0.0,27.0,0.0,2.0,0.7217661,0.0,0.7714286,0.01157808,1.99553,0.0,0.0034530259999999997,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37,12.33,0.0,48.65,37.84,5.41,2.7,0.0,2.7,0.0,0.0,0.0,0.0,2.7,10.81,2.7,8.11,0.0,0.0,2.7,2.7,0.0,5.41,0.0,2.7,0.0,2.7,5.41,5.41,2.7,2.7,0.0,13.51,0.0,5.41,2.7,2.7,2.7,0.0,0.0,5.41,0.0,0.0,0.0,0.0,8.11,2.7,0.0,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,8.11,5.41,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,5.41,0.0,0.0,29.73,5.41,16.22,0.0,0.0,2.7,0.0,0.0,0.0,0.0,5.41,0.0,0.821392,0.178608,2,0.00133014,0.00091357,11,3.3636363639999995,1.121960025,2692,china,censored
56,4.979312,2.0,0.0,1.0,8.0,121.0,70.0,7.0,18.0,0.9142857,32.0,99.0,22.0,0.0,7.487603,37.0,2.0,8.0,8.75,0.0,0.3904763,372.8022,0.375,13.0,0.0,0.0,61.0,0.0,8.0,2.244207,0.0,0.8714284999999999,0.02464663,1.160228,0.0,0.0034530259999999997,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,56.0,67,13.4,0.0,59.7,28.36,4.48,2.99,1.49,1.49,0.0,1.49,0.0,0.0,2.99,5.97,2.99,4.48,4.48,0.0,1.49,1.49,1.49,5.97,1.49,2.99,0.0,2.99,4.48,2.99,2.99,0.0,0.0,5.97,0.0,8.96,5.97,1.49,0.0,1.49,0.0,13.43,1.49,0.0,0.0,0.0,8.96,2.99,0.0,4.48,2.99,2.99,1.49,5.97,1.49,2.99,0.0,2.99,0.0,1.49,0.0,1.49,11.94,4.48,0.0,5.97,1.49,1.49,10.45,1.49,5.97,2.99,4.48,2.99,0.0,0.0,1.49,0.0,4.48,0.0,0.0,4.48,1.49,0.0,25.37,7.46,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799700000000001,0.020030000000000003,2,0.00103745,0.00053105,11,6.090909091,2.030825864,116862,democracy,censored
57,4.641941,2.0,0.0,1.0,2.0,39.0,22.0,4.0,3.0,0.8636364,10.0,31.0,8.0,0.0,8.179487,13.0,2.0,2.0,11.0,0.0,0.14285710000000001,375.0,1.0,6.0,0.0,0.0,16.0,0.0,1.0,0.06088305,0.0,0.7272727,0.02006867,1.335132,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23,23.0,0.0,56.52,39.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,13.04,8.7,0.0,4.35,4.35,4.35,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,4.35,8.7,0.0,0.0,8.7,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,17.39,4.35,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211461,0.788539,0,0.00288278,0.00388767,9,2.555555556,0.854108669,115324,china,censored
60,4.718783,2.0,0.0,1.0,9.0,118.0,69.0,6.0,16.0,0.7681159000000001,15.0,102.0,16.0,0.0,7.059322,38.0,2.0,9.0,7.666666999999999,0.0,0.3055556,290.0353,0.6666667,12.0,0.0,0.0,58.0,2.0,5.0,1.0544149999999999,0.0,0.8405796999999998,0.07749824,2.052645,0.0,0.0034530259999999997,5.0,5.0,4.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,68,34.0,0.0,73.53,47.06,10.29,7.35,7.35,0.0,0.0,0.0,0.0,0.0,2.94,10.29,1.47,7.35,7.35,1.47,4.41,0.0,0.0,2.94,0.0,0.0,2.94,0.0,8.82,1.47,7.35,4.41,2.94,2.94,5.88,4.41,2.94,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,0.0,19.12,4.41,4.41,5.88,2.94,2.94,4.41,1.47,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,2.94,5.88,0.0,1.47,14.71,4.41,5.88,4.41,11.76,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,1.47,1.47,1.47,26.47,4.41,13.24,0.0,1.47,0.0,4.41,0.0,2.94,0.0,0.0,0.0,0.027739999999999997,0.97226,0,0.00177284,0.00151733,11,6.181818182000001,2.061702784,90474,china,censored
61,4.664956,2.0,0.0,1.0,6.0,78.0,46.0,12.0,16.0,0.8695652,13.0,73.0,5.0,0.0,6.6666669999999995,28.0,2.0,6.0,7.666666999999999,0.0,0.0,222.9798,0.3333333,19.0,0.0,0.0,38.0,1.0,6.0,2.329584,0.0,0.8260869000000001,0.04561061,1.765465,0.0,0.0034530259999999997,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,47,23.5,0.0,72.34,46.81,8.51,2.13,0.0,2.13,0.0,0.0,0.0,0.0,6.38,6.38,12.77,10.64,4.26,4.26,0.0,0.0,2.13,4.26,2.13,0.0,0.0,4.26,8.51,2.13,8.51,2.13,0.0,2.13,4.26,6.38,2.13,4.26,0.0,0.0,0.0,10.64,2.13,0.0,0.0,0.0,27.66,8.51,2.13,10.64,17.02,2.13,4.26,2.13,0.0,2.13,0.0,2.13,0.0,2.13,0.0,0.0,14.89,4.26,4.26,8.51,0.0,2.13,12.77,0.0,8.51,4.26,6.38,2.13,2.13,0.0,0.0,0.0,6.38,0.0,0.0,6.38,0.0,0.0,23.4,4.26,17.02,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771787,0.228213,2,0.00252073,0.00220556,11,4.272727273,1.4258178540000002,12818,china,censored
62,5.0095849999999995,2.0,0.0,1.0,9.0,120.0,71.0,9.0,30.0,0.9014084000000001,31.0,101.0,19.0,0.0,7.65,32.0,4.0,9.0,7.888889,0.0,0.27777779999999996,288.8448,0.3333333,20.0,0.0,0.0,61.0,0.0,5.0,1.5710819999999999,0.0,0.8591549,0.01893301,1.8826740000000002,0.0,0.0034530259999999997,4.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,67,22.33,0.0,56.72,34.33,5.97,5.97,2.99,0.0,1.49,1.49,0.0,0.0,0.0,4.48,1.49,11.94,4.48,1.49,2.99,1.49,0.0,4.48,1.49,0.0,2.99,0.0,8.96,0.0,8.96,0.0,0.0,1.49,0.0,10.45,0.0,8.96,0.0,8.96,0.0,8.96,0.0,0.0,0.0,1.49,7.46,0.0,2.99,1.49,0.0,1.49,1.49,5.97,0.0,2.99,2.99,0.0,0.0,0.0,0.0,0.0,13.43,0.0,0.0,13.43,0.0,1.49,14.93,2.99,5.97,5.97,2.99,0.0,0.0,1.49,0.0,0.0,5.97,1.49,0.0,2.99,0.0,2.99,16.42,1.49,13.43,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.015897,0.9841030000000001,0,0.00172936,0.00154568,12,5.583333333,1.8622027909999999,18964,cr,censored
64,4.774156,2.0,0.0,1.0,7.0,121.0,69.0,9.0,14.0,0.7101449000000001,26.0,104.0,17.0,0.0,7.512397,43.0,3.0,7.0,9.857142,0.0,0.0,275.0099,0.4285714,6.0,0.0,0.0,57.0,0.0,3.0,0.5826491,0.0,0.8260869000000001,0.08345595,0.8524699,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,74,37.0,0.0,63.51,25.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,4.05,1.35,1.35,8.11,0.0,0.0,6.76,1.35,0.0,1.35,5.41,6.76,4.05,6.76,0.0,0.0,10.81,2.7,4.05,0.0,2.7,0.0,0.0,0.0,5.41,1.35,2.7,0.0,0.0,10.81,6.76,0.0,0.0,0.0,1.35,2.7,1.35,1.35,0.0,0.0,1.35,1.35,0.0,1.35,0.0,9.46,1.35,4.05,8.11,0.0,1.35,18.92,5.41,10.81,5.41,21.62,1.35,1.35,9.46,0.0,0.0,6.76,0.0,0.0,6.76,0.0,1.35,13.51,2.7,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853118,0.14688199999999998,2,0.0016809000000000001,0.00137708,11,6.727272727000001,2.243443569,4834,social,censored
70,3.865,1.0,0.0,1.0,5.0,45.0,22.0,0.0,7.0,1.0,14.0,37.0,8.0,0.0,7.711111,13.0,5.0,5.0,4.4,1.0,0.4333333,532.1429,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.5884326999999999,0.0,1.0,0.0,1.3383129999999999,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30,30.0,0.0,23.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.67,0.0,3.33,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,0.0,0.0,10.0,6.67,0.0,3.33,0.0,0.0,6.67,3.33,3.33,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.67,0.0,33.33,3.33,13.33,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.200261,0.799739,0,0.00055279,0.00017705,7,4.285714286,1.428814709,17028,boxilai,censored
71,3.795,2.0,0.0,1.0,1.0,37.0,18.0,0.0,4.0,1.0,9.0,28.0,9.0,0.0,8.162162,12.0,2.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.360883,0.0,1.0,0.0,1.7857880000000002,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27,27.0,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.48,0.0,70.37,3.7,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.692462,0.30753800000000003,2,0.00040019,0.00011194,4,6.75,2.25017071,7473,china,censored
73,3.8989730000000002,5.0,0.0,1.0,1.0,88.0,47.0,2.0,9.0,0.8085107,24.0,74.0,14.0,0.0,7.443182000000001,24.0,7.0,1.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.9787234,0.07322352,1.752001,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,63,3.15,0.0,17.46,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,1.59,0.0,0.0,34.92,0.0,7.94,6.35,1.59,0.0,0.0,0.0,1.59,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,1.59,0.0,0.0,6.35,0.0,3.17,3.17,0.0,0.0,4.76,1.59,0.0,3.17,4.76,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,30.16,3.17,3.17,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.14169400000000001,0.8583059999999999,0,0.00059293,0.00042378,8,7.875,2.6253389030000003,101290,china,censored
74,4.756135,2.0,0.0,1.0,3.0,69.0,36.0,1.0,9.0,0.9166667,19.0,57.0,12.0,0.0,7.3768119999999975,21.0,6.0,3.0,12.0,0.0,0.4166667000000001,281.1355,0.0,12.0,0.0,0.0,35.0,0.0,2.0,1.121766,0.0,0.9722221999999999,0.02822156,1.608973,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34,17.0,0.0,29.41,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,2.94,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,2.94,2.94,2.94,2.94,0.0,0.0,2.94,0.0,8.82,2.94,2.94,0.0,0.0,0.0,5.88,0.0,2.94,2.94,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,8.82,5.88,0.0,2.94,0.0,0.0,2.94,2.94,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,2.94,0.0,0.0,2.94,0.0,0.0,64.71,2.94,50.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.427095,0.572905,0,0.00075667,0.00030771,8,4.25,1.41702146,46460,china,censored
75,4.233407,2.0,0.0,1.0,3.0,88.0,53.0,8.0,11.0,0.8301886999999999,12.0,82.0,6.0,0.0,6.681817999999999,29.0,3.0,3.0,17.66667,0.5,0.0,229.1667,0.6666667,6.0,0.0,0.0,43.0,2.0,1.0,0.22754970000000002,0.0,0.8113208000000001,0.03632135,1.516032,0.0,0.0034530259999999997,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,56,14.0,0.0,80.36,50.0,8.93,1.79,0.0,0.0,0.0,0.0,1.79,0.0,7.14,8.93,1.79,7.14,5.36,5.36,5.36,3.57,3.57,3.57,0.0,0.0,3.57,0.0,7.14,0.0,7.14,1.79,0.0,7.14,10.71,10.71,0.0,7.14,1.79,1.79,1.79,17.86,0.0,0.0,1.79,0.0,17.86,3.57,1.79,1.79,1.79,5.36,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,3.57,5.36,3.57,0.0,7.14,12.5,1.79,12.5,1.79,10.71,0.0,0.0,0.0,1.79,0.0,5.36,0.0,0.0,5.36,0.0,1.79,23.21,5.36,3.57,0.0,0.0,0.0,3.57,0.0,0.0,0.0,10.71,0.0,0.121064,0.878936,0,0.00259879,0.00243205,11,5.090909091,1.698646644,1306,propaganda,censored
77,4.587,2.0,0.0,1.0,2.0,26.0,17.0,4.0,5.0,1.0,4.0,20.0,5.0,0.0,7.72,7.0,1.0,2.0,8.5,0.0,0.0,425.0,1.0,6.0,0.0,0.0,15.0,0.0,1.0,0.22754970000000002,0.0,0.8823529,0.0,1.8755509999999997,0.0,0.0034530259999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16,16.0,6.25,68.75,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,6.25,0.0,12.5,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,25.0,12.5,18.75,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140995,0.8590049999999999,0,0.00105621,0.00068944,8,2.0,0.66724855,178,terrDispute,censored
78,4.213056,1.0,0.0,1.0,4.0,66.0,41.0,5.0,10.0,0.8048781,13.0,60.0,6.0,0.0,6.7424240000000015,20.0,1.0,4.0,10.25,0.5,0.25,307.6923,0.25,7.0,0.0,0.0,34.0,0.0,1.0,0.560883,0.0,0.8292683000000001,0.06004434,1.886232,0.0,0.0034530259999999997,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,36,18.0,0.0,50.0,27.78,2.78,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,2.78,0.0,2.78,2.78,2.78,8.33,0.0,0.0,2.78,5.56,11.11,5.56,11.11,5.56,0.0,5.56,0.0,5.56,0.0,5.56,2.78,2.78,0.0,8.33,0.0,0.0,2.78,0.0,8.33,5.56,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,2.78,2.78,2.78,0.0,0.0,8.33,0.0,8.33,2.78,2.78,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,8.33,2.78,2.78,47.22,2.78,11.11,2.78,2.78,0.0,0.0,5.56,22.22,0.0,0.0,0.0,0.6474949999999999,0.352505,2,0.00236419,0.00223047,9,4.0,1.334864887,8321,china,censored
