idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
45152,0.196073,0.195487,-0.418052,0,-0.855663,-1.429022,-1.180961,0.246422,1.314205,-0.035536,0.204381,-0.874961,0.950494,-0.169832,0.283205,-1.634028,-0.447185,-0.855663,-0.372754,-0.720549,2.037451,0.126563,-0.330538,2.277402,-0.118359,-0.282775,0.341236,-0.486922,0.599763,-0.735451,5.212155,0.341237,0.380415,-0.54007,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.001997,uncensored
45183,-0.856984,0.195487,2.152061,0,0.794449,1.024148,0.991106,0.625588,-0.486714,-0.030893,-1.377159,0.100159,-0.048664,-0.169832,-0.363489,-0.147495,-0.054631,0.794449,-0.173539,1.021173,-0.393467,-0.158635,-0.153599,0.29466,-0.118359,-0.282775,0.424301,1.955648,0.254993,0.35597,-0.398656,0.424301,0.318988,1.618133,-0.294373,-0.433761,1.078658,1.100744,1.710062,0.35182,0.444298,0.384783,0.310558,-0.363487,-0.334022,0.817789,-0.219337,-0.084213,-0.157799,-0.017013,uncensored
45480,0.926699,0.195487,2.152061,0,0.794449,0.96574,0.604961,-1.185923,0.267059,-1.115184,0.427084,0.060037,-0.148018,-0.169832,-0.469366,1.310173,-1.181966,0.794449,-0.381416,-0.720549,-0.965447,0.048332,0.111811,-0.275718,-0.118359,-0.282775,0.403429,0.198877,-0.262163,0.178804,-0.398656,0.403429,1.412531,-0.485874,-0.294373,-0.433761,0.071638,1.740518,1.158703,-0.400669,1.687943,1.199415,0.419284,1.261262,3.190151,-0.383293,-0.219337,-0.084213,-0.157799,-0.958754,uncensored
45962,0.905302,0.195487,1.918415,0,0.794449,1.170171,1.184179,0.658178,-0.804864,-0.066357,-0.212878,-0.064198,0.119744,-0.169832,-0.55744,0.417703,-0.113194,0.794449,-0.069601,-0.720549,-0.245364,-0.023866,0.908039,1.109486,-0.118359,-0.282775,-1.680021,0.091999,0.254993,0.986299,-0.398656,-1.680021,-0.418139,-0.211326,-0.294373,-0.433761,-0.403049,-0.739313,-0.484121,-0.400669,0.821001,-0.241081,1.939685,2.379596,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.628799,uncensored
46115,-0.752519,0.195487,-0.418052,0,-0.443135,0.323243,0.460157,0.91202,0.863049,-0.330812,-0.012014,0.51699,-0.64745,-0.169832,-0.485233,0.051419,-0.850129,-0.443135,0.748915,1.021173,-0.965447,0.66052,-0.020894,-1.334991,-0.118359,-0.282775,-0.375984,-0.486922,-0.908608,-1.014992,-0.398656,-0.375984,0.146539,0.528313,-0.294373,-0.433761,0.111382,0.127295,1.238195,-0.400669,-0.42236,-0.80513,0.46729,-0.363487,-0.334022,-0.383293,2.448883,-0.084213,-0.157799,-0.356132,uncensored
46318,-0.408564,0.195487,2.152061,0,0.381921,0.848922,0.798034,-1.044539,-0.131676,-1.229475,-0.813881,0.542767,-0.502183,-0.169832,0.499175,-0.903682,1.799754,0.381921,0.021346,0.585742,-0.089602,0.155907,0.598395,0.471206,-0.118359,-0.282775,-1.123443,0.15912,-1.210283,-0.751746,-0.398656,-1.123443,0.950657,0.783078,-0.294373,-0.433761,1.571528,1.59676,0.289673,2.783775,0.023918,0.453763,0.36177,-0.363487,-0.334022,0.887417,-0.219337,-0.084213,-0.157799,-1.446092,uncensored
46359,0.682328,0.195487,2.152061,0,-0.030607,0.410856,0.267084,-0.812151,-0.87209,-0.468079,0.07046,0.413504,-0.369733,-0.169832,-0.511288,0.061049,1.301087,-0.030607,0.039535,-0.720549,0.010495,0.986023,-0.20668,-0.536462,-0.118359,-0.282775,-0.3209,-0.486922,-0.365594,-0.612603,-0.398656,-0.3209,0.500182,0.4775,-0.294373,-0.433761,0.170769,0.187061,0.436427,0.546429,0.21474,-0.056306,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.572245,uncensored
46519,-1.803991,-1.378565,-0.418052,0,-1.68072,-1.487431,-1.325766,1.112023,0.829362,0.520456,1.856728,-3.300425,3.435748,-0.169832,2.803455,-0.953865,-0.359011,-1.68072,2.476891,1.892034,-0.965447,-3.34811,-0.949827,-1.334991,-0.118359,-0.282775,0.098685,-0.486922,-1.813631,-1.089785,2.743398,0.098685,-0.817416,-0.84365,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,0.406257,0.932142,-0.572842,-0.363487,-0.334022,3.123868,-0.219337,-0.084213,-0.157799,0.834649,uncensored
46697,-1.010765,-1.378565,-0.418052,0,-0.443135,-1.253796,-1.132693,2.589167,-0.64703,1.004903,-1.633995,-0.052679,0.107941,-0.169832,1.452767,0.359553,-1.181966,-0.443135,-0.751696,0.585742,-0.965447,-0.679322,-0.020894,-1.334991,-0.118359,-0.282775,-0.564845,1.050213,0.901438,0.567823,-0.398656,-0.564844,-0.456165,0.110542,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,0.21474,0.692519,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.097704,uncensored
46772,-2.117289,-2.952616,-0.651698,0,-1.68072,-2.27595,-2.242861,0.07867,1.003409,1.659562,2.911217,-0.789897,0.863333,-0.169832,0.891245,1.354566,-1.181966,-1.68072,-0.979062,1.892034,-0.965447,-3.34811,-0.949827,-1.334991,-0.118359,-0.282775,-2.353773,-0.486922,1.806461,-0.400752,-0.398656,-2.353773,-1.216693,-3.703704,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.460587,uncensored
47157,-1.968865,-1.378565,-0.418052,0,-1.68072,-1.925497,-1.953252,0.07867,2.091198,1.659562,2.911217,1.019639,-0.99081,-0.169832,1.279991,-0.088204,2.247012,-1.68072,0.112292,1.892034,-0.965447,-3.34811,-0.949827,-1.334991,-0.118359,-0.282775,-1.174707,-0.486922,1.806461,-0.810245,-0.398656,-1.174707,-1.216693,0.623713,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.348935,uncensored
47201,0.558412,0.195487,2.152061,0,2.032034,1.257784,1.377252,-0.008312,-0.608131,-1.035854,-1.116346,1.008128,-0.979016,-0.169832,-0.84179,-0.141639,-0.673969,2.032034,-0.597088,-0.720549,0.210688,-0.28,0.164893,-0.650538,-0.118359,-0.282775,-1.305714,-0.486922,-0.003585,1.331651,1.540884,-1.305715,0.440702,0.216484,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,-0.125142,-0.268935,0.223309,0.940324,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.060233,uncensored
47207,-0.211991,0.195487,1.918415,0,1.206978,0.907331,0.991106,0.046499,-0.844343,-1.071172,0.654177,-0.260215,0.177767,-0.169832,0.209291,-0.028912,-0.618298,1.206978,-0.410648,0.585742,-0.496244,0.988399,-0.949827,-0.33683,-0.118359,-0.282775,0.424301,0.123721,0.448926,0.226018,-0.398656,0.424301,0.691141,-0.575351,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,-0.031214,-0.210174,0.310558,-0.363487,-0.334022,-0.383293,2.046823,-0.084213,-0.157799,-0.682374,uncensored
47311,0.163179,-1.378565,-0.418052,0,-1.268191,-1.80868,-1.711911,-2.269859,-0.276344,-0.015594,0.391298,-0.024324,0.078888,-0.169832,0.158608,0.166403,-1.181966,-1.268191,-0.524331,-0.720549,-0.965447,1.357672,0.908039,0.376143,-0.118359,-0.282775,-2.6312,-0.486922,-0.003585,-0.810245,-0.398656,-2.631201,-0.418139,-1.043839,-0.294373,-0.433761,-0.74973,-0.739313,-0.484121,-0.400669,1.059665,1.749683,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.22249,uncensored
47586,-1.972456,0.195487,1.217475,0,-0.443135,-0.961752,-0.746548,-1.508174,0.180217,-0.649437,0.328431,-4.107381,4.262596,-0.169832,2.340208,-2.778774,1.042236,-0.443135,-0.387912,1.892034,-0.965447,-1.21308,-0.020894,-1.334991,-0.118359,-0.282775,1.597693,-0.486922,-0.908608,-0.400752,-0.398656,1.597692,0.93326,-0.804832,-0.294373,-0.381155,-0.028258,-0.013236,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.110523,uncensored
48276,0.663176,0.195487,2.152061,0,0.794449,1.111762,0.942838,-0.508462,0.096918,0.736675,-1.070578,0.157955,-0.107885,-0.169832,0.015023,0.993874,-0.324722,0.794449,-0.199524,-0.720549,-0.536461,0.069067,-0.684417,0.702073,-0.118359,-0.282775,0.00436,-0.486922,-0.779319,-0.325958,-0.398656,0.004359,-0.796401,-0.814953,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,2.874689,2.814188,1.218496,2.570088,-0.334022,0.834471,-0.219337,-0.084213,-0.157799,0.753696,uncensored
48377,0.56366,0.195487,-0.184405,0,1.206978,0.352447,0.411888,-0.652839,0.076113,-0.674672,-0.113957,1.200593,-1.176225,-0.169832,-0.819237,-1.436365,1.853523,1.206978,-0.683487,-0.720549,-0.214722,1.125651,-0.253127,-0.479424,-0.118359,-0.282775,-0.18893,-0.486922,0.448926,0.71741,-0.398656,-0.18893,0.660917,0.13999,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,-0.413182,-0.093133,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.726004,uncensored
48584,0.63788,0.195487,2.152061,0,1.206978,1.199375,1.039375,0.015197,0.356615,0.248507,-1.141085,0.727401,-0.823123,-0.169832,-0.056323,1.198591,-0.625916,1.206978,-0.387912,-0.720549,0.198176,0.340113,0.211339,-0.479424,-0.118359,-0.282775,-0.505507,-0.486922,1.353949,0.852372,-0.398656,-0.505507,-0.291797,-0.69857,-0.294373,-0.381155,-0.388994,-0.376274,0.23739,-0.400669,0.894106,0.368703,1.170082,1.063658,1.213756,0.801559,-0.219337,8.471825,-0.157799,-0.241797,uncensored
48694,0.688228,0.195487,0.282888,0,-0.443135,0.556878,0.170548,-1.011718,1.314205,-0.205047,0.733979,-0.107798,0.164419,-0.169832,0.934843,0.066379,1.389768,-0.443135,0.476076,-0.720549,-0.715205,0.028725,-0.020894,-0.479424,-0.118359,-0.282775,1.099207,-0.486922,-0.908608,-0.646448,2.40675,1.099208,0.569327,-1.167379,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,-0.362374,-0.029562,-0.572842,-0.363487,1.711257,-0.383293,-0.219337,-0.084213,-0.157799,0.175466,uncensored
48816,-2.080183,-1.378565,-0.418052,0,-1.68072,-1.80868,-1.856716,0.749679,-1.482967,0.981522,-0.148685,1.251631,-1.228521,-0.169832,-0.065667,-0.088204,0.287596,-1.68072,0.476076,1.892034,-0.364867,0.573376,0.908039,-1.334991,-0.118359,-0.282775,-2.690649,-0.486922,-1.813631,-1.089785,-0.398656,-2.69065,-1.216693,0.125284,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,1.497215,-0.80513,4.033456,7.179991,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.691879,uncensored
48826,-2.080183,0.195487,-0.418052,0,-1.68072,-1.954702,-1.760179,1.252935,-0.900223,1.066277,-0.590017,-2.211676,2.32016,-0.169832,1.9279,-1.711319,-1.181966,-1.68072,0.839861,1.892034,-0.965447,0.76945,0.908039,3.228032,-0.118359,-0.282775,-2.059006,2.299135,-1.813631,-1.089785,4.510804,-2.059007,-1.216693,-0.878377,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.258206,uncensored
48859,0.122828,0.195487,-0.418052,0,-0.855663,-0.932547,-0.650011,1.343263,-0.000705,-0.774425,-0.891028,1.046567,-1.018402,-0.169832,-0.698448,-0.643115,-1.181966,-0.855663,0.294184,-0.720549,-0.064577,0.199693,0.28875,2.84778,-0.118359,-0.282775,-0.177035,-0.486922,-0.606934,-1.014992,-0.398656,-0.177035,0.886686,0.454254,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,0.797883,1.422142,1.080701,-0.363487,-0.334022,1.864887,-0.219337,-0.084213,-0.157799,-0.709671,uncensored
48865,0.241603,0.195487,2.152061,0,-0.855663,-1.429022,-1.47057,0.292173,-0.381051,0.796602,-0.983203,-0.874961,0.950494,-0.169832,-0.165347,0.305279,-0.24679,-0.855663,-0.736539,-0.720549,1.536968,-0.420067,-0.330538,-0.194235,-0.118359,-0.282775,-0.853143,-0.486922,0.599763,0.042586,-0.398656,-0.853143,-1.216693,-0.725992,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.569714,uncensored
48871,0.204496,-1.378565,-0.418052,0,-1.268191,-1.867088,-1.808448,-2.269859,-0.737054,1.659562,-0.384062,1.145302,-1.11957,-0.169832,0.146149,0.777458,-1.181966,-1.268191,-0.706223,-0.720549,-0.965447,-0.60307,-0.020894,0.376143,-0.118359,-0.282775,-0.467267,-0.486922,-1.813631,-1.089785,-0.398656,-0.467267,-1.216693,0.803076,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,1.331919,2.090324,-0.572842,-0.363487,-0.334022,-0.383293,10.809309,-0.084213,-0.157799,0.834649,uncensored
48872,0.150396,0.195487,-0.418052,0,-0.855663,-0.990956,-0.987889,-0.508462,1.547303,-0.416934,-2.134679,0.377365,-0.332704,-0.169832,0.704072,0.182316,-0.539033,-0.855663,-0.130231,-0.720549,-0.131308,-0.746858,0.28875,0.566269,-0.118359,-0.282775,-0.732557,0.906107,1.806461,-0.52416,-0.398656,-0.732557,0.146539,1.860405,-0.294373,-0.381155,1.752876,1.779265,-0.484121,-0.400669,0.102524,0.552114,1.442414,-0.363487,-0.334022,2.356676,-0.219337,-0.084213,-0.157799,-0.561777,uncensored
48887,0.334805,0.195487,-0.418052,0,-0.030607,-0.465277,-0.263866,0.728264,-0.848148,0.043809,-1.365634,0.223778,-0.175331,-0.169832,-1.041687,-1.469579,0.13126,-0.030607,-0.360628,-0.720549,-0.665157,0.623918,-0.20668,-0.650538,-0.118359,-0.282775,-0.64789,0.461523,0.358424,0.015007,-0.398656,-0.647889,-0.248749,0.657265,-0.294373,-0.381155,-0.181763,-0.16772,-0.484121,0.76809,0.494884,1.043032,0.799247,-0.363487,2.102906,1.482218,-0.219337,-0.084213,-0.157799,-0.116109,uncensored
48927,0.36466,0.195487,1.684768,0,0.381921,0.235629,0.460157,2.957513,0.863049,-1.861868,-0.64981,-2.655982,2.775419,-0.169832,2.110125,-1.205187,0.14538,0.381921,-0.190863,-0.720549,-0.28479,-0.900153,-0.640182,-0.66955,-0.118359,1.558043,0.765048,-0.486922,-0.003585,0.09983,-0.398656,0.765048,1.926486,1.111959,1.720378,1.895445,0.111382,0.127295,-0.484121,-0.400669,0.137516,0.595896,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.296223,uncensored
48945,0.418029,0.195487,1.918415,0,-0.030607,-0.582094,-0.601743,0.548376,-0.084381,-0.95089,0.769286,1.307923,-1.286201,-0.169832,-1.635604,0.777458,-0.153273,-0.030607,-0.615277,-0.720549,1.336775,0.680167,-0.578253,1.060596,-0.118359,-0.282775,-1.174707,-0.486922,1.082442,1.08136,-0.398656,-1.174707,0.641596,-0.505475,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,2.488996,1.366461,2.651567,-0.363487,5.392759,-0.383293,-0.219337,-0.084213,-0.157799,-1.108205,uncensored
49102,-0.844757,0.195487,-0.418052,0,-0.855663,-0.260846,-0.119061,-0.015271,-1.259193,-0.808501,-0.515873,0.63788,-0.814784,-0.169832,-0.838177,-1.30013,0.463943,-0.855663,0.961123,0.585742,1.136582,0.464445,-0.330538,0.946521,-0.118359,-0.282775,0.381661,1.296155,-1.813631,-1.089785,-0.398656,0.381661,0.961181,0.391429,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.525349,uncensored
49108,1.107652,0.195487,2.152061,0,-0.030607,0.936535,0.798034,-0.02344,-0.510037,0.558976,0.618849,0.315931,-0.269755,-0.169832,-0.517959,0.727275,0.308894,-0.030607,0.439698,-0.720549,-0.229737,0.873151,2.022758,1.74505,-0.118359,-0.282775,-1.328498,-0.486922,0.358424,-0.414962,-0.398656,-1.328498,-0.717596,0.299735,-0.294373,-0.381155,-0.362854,-0.349967,-0.484121,-0.400669,0.023918,-0.175684,1.296381,-0.363487,-0.334022,2.158128,-0.219337,-0.084213,5.342695,-0.179014,uncensored
49203,0.966768,0.195487,2.152061,0,0.381921,0.994944,0.991106,0.625588,-1.380787,-0.811102,0.383332,1.711812,-1.700046,-0.169832,-1.524078,0.089672,-0.054631,0.381921,0.142608,-0.720549,0.721896,0.711498,0.908039,0.566269,-0.118359,-0.282775,-1.320071,-0.486922,-0.606934,-0.325958,-0.398656,-1.320071,-0.073552,-0.171066,-0.294373,-0.381155,-0.74973,-0.739313,-0.484121,-0.400669,-0.506725,-0.210174,-0.572842,-0.363487,1.234959,-0.383293,-0.219337,-0.084213,-0.157799,-0.815446,uncensored
49222,0.95706,0.195487,2.152061,0,-0.855663,-0.406868,-0.505207,-0.592338,-0.239779,0.755509,2.205086,0.510198,-0.468811,-0.169832,-0.584938,0.324016,0.287596,-0.855663,0.476076,-0.720549,-0.965447,-0.153882,0.908039,-1.334991,-0.118359,-0.282775,-1.006268,-0.486922,0.599763,-0.325958,-0.398656,-1.006268,-0.959095,-0.210557,-0.294373,-0.381155,-0.114147,-0.099674,-0.484121,-0.400669,1.497215,0.228961,0.962591,2.151006,-0.334022,-0.383293,3.719465,-0.084213,9.009692,0.233289,uncensored
49336,0.832494,0.195487,2.152061,0,-0.443135,0.469265,0.508425,0.414175,0.174617,-0.449894,0.086692,-0.662302,0.732592,-0.169832,0.887507,-0.569127,0.450881,-0.443135,0.794388,-0.720549,0.536002,-0.958311,-0.020894,-1.334991,-0.118359,-0.282775,-1.006268,-0.486922,-1.813631,-1.089785,-0.398656,-1.006268,-0.684323,0.119633,-0.294373,-0.381155,-0.326008,-0.739313,-0.484121,-0.400669,0.119742,0.573658,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.001997,uncensored
49358,0.82052,0.195487,2.152061,0,1.206978,0.848922,1.280716,2.189374,0.122162,-0.022663,-0.801186,-0.733188,0.805226,-0.169832,0.449336,-0.581302,-1.181966,1.206978,-0.274229,-0.720549,1.286727,-1.064913,-0.253127,0.732629,-0.118359,-0.282775,-0.503086,0.641608,0.448926,1.3609,-0.398656,-0.503086,-0.528284,0.147256,-0.294373,-0.381155,-0.411825,-0.399251,-0.484121,0.294669,-0.54284,-0.80513,0.243464,0.973332,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.195229,uncensored
49422,0.831572,0.195487,2.152061,0,0.794449,-0.056415,0.025743,0.122982,0.34663,0.047619,-0.694937,0.598817,-0.559614,-0.169832,-0.098701,-0.496535,-0.017407,0.794449,-0.693231,-0.720549,-0.00023,0.31381,0.111811,0.29466,-0.118359,-0.282775,-1.107967,-0.486922,1.289305,1.508817,-0.398656,-1.107967,-0.421474,0.803806,-0.294373,-0.381155,2.775954,2.808873,4.552839,-0.400669,0.327663,0.014338,0.643916,1.62913,1.827027,-0.383293,-0.219337,-0.084213,-0.157799,-0.338395,uncensored
49436,0.399669,-1.378565,2.152061,0,-0.443135,-1.312204,-1.325766,1.112023,-0.214915,0.520456,-0.120439,0.213063,-0.164351,-0.169832,-0.392521,0.777458,-1.181966,-0.443135,-0.933589,-0.720549,2.037451,-0.534444,-0.48536,-1.334991,-0.118359,2.478452,0.098685,-0.486922,0.901438,-0.251164,-0.398656,0.098685,-0.550546,0.950831,4.70221,1.895445,2.453606,2.484467,5.922893,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.446078,uncensored
49481,-0.106021,0.195487,-0.184405,0,-0.030607,0.994944,0.942838,0.07867,0.640812,0.341152,0.439758,-0.191663,0.250351,-0.169832,-0.440688,-0.328665,0.246775,-0.030607,0.548833,0.585742,-0.590085,-1.278438,0.164893,-0.536462,-0.118359,-0.282775,0.00436,-0.486922,-0.365594,-0.325958,-0.398656,0.004359,-0.224533,-0.106988,-0.294373,-0.381155,-0.378973,-0.36619,-0.484121,0.362271,-0.018005,-0.201911,0.322827,1.103301,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.214015,uncensored
49604,-0.67171,-1.378565,-0.418052,0,-0.030607,-0.669707,-0.69828,-0.044936,-0.256137,0.660345,-0.03719,0.99644,-0.967039,-0.169832,-0.693643,1.050825,-1.181966,-0.030607,-0.688034,0.585742,0.636099,-0.103734,-0.20668,-0.650538,-0.118359,-0.282775,0.500809,-0.486922,1.806461,0.901682,-0.398656,0.50081,-0.418139,0.433711,-0.294373,-0.381155,-0.047244,-0.032343,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.732393,uncensored
49720,-0.932858,-1.378565,-0.418052,0,-0.855663,-1.458227,-1.325766,0.548376,-0.737054,-0.238948,-0.515873,-0.09148,0.147699,-0.169832,-0.561438,-0.953865,-1.181966,-0.855663,-0.554647,0.585742,-0.965447,0.799949,1.527327,0.946521,-0.118359,-0.282775,-2.165122,3.079231,1.806461,-0.230689,-0.398656,-2.165122,-0.151954,2.054097,-0.294373,-0.381155,1.385827,0.335281,1.65155,-0.400669,1.79475,2.669415,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.108205,uncensored
49858,-1.849211,-1.378565,-0.418052,0,-0.443135,-0.698912,-0.93962,-1.842854,-0.97439,0.221297,0.514651,0.972516,-0.942525,-0.169832,-0.056323,-0.744008,3.182188,-0.443135,-0.569804,1.892034,-0.965447,0.067833,-0.48536,-0.479424,-0.118359,-0.282775,-0.638767,-0.486922,-0.003585,-0.018838,-0.398656,-0.638767,-0.175101,-0.268181,-0.294373,-0.381155,0.059193,0.074773,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.166215,uncensored
49939,0.742128,0.195487,2.152061,0,1.206978,1.140966,1.184179,0.292173,-1.143916,-0.066357,-0.854816,0.176614,-0.127003,-0.169832,0.407608,0.417703,-0.64758,1.206978,-0.319702,-0.720549,1.065084,0.319073,-0.020894,0.019656,-0.118359,-0.282775,-0.577517,0.67092,-0.003585,0.867838,0.621492,-0.577517,-0.242906,0.10114,-0.294373,-0.381155,-0.403049,-0.390419,-0.484121,-0.400669,0.821001,0.887019,0.264667,-0.363487,-0.334022,1.894084,-0.219337,-0.084213,-0.157799,-0.124162,uncensored
49996,0.726805,0.195487,2.152061,0,-0.030607,-0.465277,-0.69828,0.325884,1.117913,1.159954,1.003424,0.68454,-0.64745,-0.169832,-0.609746,0.367408,1.525122,-0.030607,-0.688034,-0.720549,-0.605099,-0.50024,-0.578253,-0.650538,-0.118359,-0.282775,1.245483,-0.486922,0.358424,0.73162,1.668485,1.245482,-0.833154,0.642678,-0.294373,-0.381155,1.357728,0.674626,0.920926,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.499309,uncensored
50253,0.437735,0.195487,2.152061,0,-0.855663,-1.283,-1.374034,0.665803,-0.084381,1.264038,0.439758,-0.111321,-0.218251,-0.169832,-0.302114,-0.088204,2.247012,-0.855663,-0.615277,-0.720549,0.786243,0.248565,-0.330538,1.326773,-0.118359,-0.282775,0.593893,1.370449,0.599763,0.288282,-0.398656,0.593893,-1.216693,0.8926,-0.294373,-0.377798,0.362539,0.380055,1.740537,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.563218,uncensored
50370,-0.917356,0.195487,-0.418052,0,-0.855663,-1.195387,-1.132693,0.159654,-0.64703,0.350245,-0.270431,-0.295804,0.35706,-0.169832,1.321346,0.061049,-1.181966,-0.855663,-0.312123,0.585742,0.035519,0.422853,-0.949827,1.516899,-0.118359,-0.282775,-0.076955,-0.486922,-0.606934,-0.400752,-0.398656,-0.076955,-0.075901,0.572082,-0.294373,-0.377798,-0.74973,-0.739313,-0.484121,-0.400669,1.411717,2.190168,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.097704,uncensored
50628,0.697155,0.195487,2.152061,0,-0.855663,-0.698912,-0.456939,-0.63135,2.116495,0.555776,0.68882,-0.323376,0.385312,-0.169832,1.340733,-0.591495,-0.703504,-0.855663,0.536706,-0.720549,-0.965447,-1.45657,0.908039,1.136647,-0.118359,-0.282775,-0.927925,-0.486922,-0.606934,-0.861432,1.42812,-0.927925,-0.701497,0.409743,-0.294373,-0.377798,-0.128928,-0.114549,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.066544,uncensored
50724,-0.393324,0.195487,2.152061,0,1.206978,0.848922,0.798034,0.385,-0.699218,0.283829,-0.527335,0.542767,-0.64745,1.545343,-0.480995,0.099984,-0.28745,1.206978,-0.501595,0.585742,-0.339843,0.925764,0.675806,0.304845,-0.118359,-0.282775,-1.123443,0.15912,0.901438,1.383044,-0.398656,-1.123443,-0.620279,0.404078,-0.294373,-0.377798,-0.74973,-0.739313,-0.484121,-0.400669,1.030072,0.453763,1.296381,1.167074,1.325914,-0.383293,-0.219337,-0.084213,-0.157799,-0.179014,uncensored
51063,0.044503,0.195487,2.152061,0,1.206978,1.024148,1.232447,1.162607,-0.837466,-1.139524,-1.271252,-0.034698,0.089517,-0.169832,0.900726,-0.199186,-0.654431,1.206978,-0.296966,0.150312,-0.43994,0.302306,-0.020894,0.661332,-0.118359,-0.282775,-1.084009,0.084577,0.448926,1.074254,-0.398656,-1.08401,0.19454,0.646464,-0.294373,-0.377798,1.30369,1.327213,-0.484121,-0.400669,0.797883,1.422142,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.207838,uncensored
