'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
-1.372769,-0.988853,-0.312998,0.05512,-1.178306,-1.356583,-1.319736,5.1849,-0.211583,0.119083,-2.002435,-0.110997,0.227,-0.157364,-1.208954,-0.719832,-0.83464,-1.181694,-0.465711,1.318838,-0.822033,-2.621233,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,9.588004,1.392681,-0.888523,-0.304085,1.718915,0.151565,1.535221,-0.146636,-0.293198,1.899005,1.944706,4.020495,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.084555,uncensored
-1.311561,-0.988853,-0.312998,0.05512,-1.178306,-1.307612,-1.27934,-0.600718,0.62565,0.233114,0.373562,-0.616663,0.827758,-0.157364,0.182915,-1.756078,1.047974,-1.181694,-0.293833,1.318838,-0.822033,0.340348,0.975295,-1.050717,-0.102567,-0.229998,-0.586433,-0.463198,1.392681,-0.756898,-0.304085,-0.586433,0.324547,-0.499621,-0.146636,-0.293198,1.611202,1.653171,3.524426,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.60023,uncensored
-1.170944,-0.988853,-0.312998,0.05512,-1.178306,-1.356583,-1.319736,-1.851662,-0.211583,1.145358,0.786778,0.828097,-0.888695,-0.157364,0.1912,-0.719832,-0.83464,-1.181694,-0.465711,1.318838,-0.822033,0.710546,0.975295,-1.050717,-0.102567,-0.229998,-0.874602,-0.463198,1.392681,-0.756898,-0.304085,-0.874602,-0.886329,-0.102767,-0.146636,-0.293198,1.899005,1.944706,4.020495,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.073684,uncensored
1.197955,0.425853,1.543803,0.05512,1.554891,1.238869,1.507952,0.024755,-0.018375,-0.644043,-0.166799,0.177955,-0.116291,-0.157364,-0.353765,-0.132867,-0.83464,1.556363,-0.164924,-0.936197,-0.127086,0.184568,-0.390553,-0.277281,-0.102567,1.008238,-0.276098,-0.463198,-0.111839,1.79634,-0.304085,-0.276098,0.416098,1.027482,0.632862,1.570203,0.902765,0.935549,1.845423,0.297812,1.679758,0.857394,1.153394,1.088971,2.209063,0.694919,1.814628,-0.038133,-0.121372,-0.60023,uncensored
0.227278,-0.988853,-0.312998,0.05512,0.383521,-0.132313,-0.10787,-0.074004,0.978169,-0.367046,-0.387627,1.597847,-1.803198,-0.157364,-0.688089,-1.299932,0.503007,0.38291,-0.534462,-0.184519,-0.451395,-0.326008,-0.481609,-0.384372,-0.102567,-0.229998,-0.465099,1.652845,0.189065,0.236996,-0.304085,-0.465099,-0.04803,1.593412,-0.146636,-0.293198,2.035333,2.082801,3.315555,-0.361364,0.083654,0.395166,-0.431698,-0.300137,-0.222235,1.721665,-0.164986,-0.038133,-0.121372,-0.458354,uncensored
0.572443,0.425853,-0.312998,0.05512,-0.787849,-0.817904,-0.633012,-0.500642,1.295436,0.160134,0.340504,-0.424028,0.598898,-0.157364,0.119396,-1.635497,-0.156899,-0.790543,0.307741,-0.936197,-0.822033,-0.861592,-0.845835,1.805045,-0.102567,-0.229998,0.474027,-0.463198,1.392681,-0.173768,-0.304085,0.474027,0.102114,0.940614,-0.146636,-0.293198,0.137653,0.160516,0.984552,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.154553,uncensored
-1.198042,-0.988853,1.543803,0.05512,-1.178306,-1.454524,-1.400527,-1.851662,2.300115,1.145358,0.786778,-1.184247,1.502079,-0.157364,0.89897,-2.132895,-0.83464,-1.181694,-0.809467,1.318838,-0.822033,0.340348,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.49365,-0.304085,1.718915,-0.886329,-0.417641,-0.146636,-0.293198,2.762413,2.819308,5.508703,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,uncensored
-0.210775,-0.988853,-0.312998,0.05512,-0.397393,-0.695477,-0.552221,-0.183736,-0.862764,0.233114,-0.452872,-1.223082,1.548217,-0.157364,1.789755,-1.002445,-0.207102,-0.399392,-0.293833,0.191321,1.726108,-0.063503,0.368251,0.853124,-0.102567,-0.229998,-0.970658,-0.463198,-0.613346,-0.230401,-0.304085,-0.970659,-0.503947,0.722333,-0.146636,-0.293198,0.843729,0.875747,2.201575,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.300713,uncensored
-1.359041,-0.988853,-0.312998,0.05512,-1.178306,-1.356583,-1.360131,1.365052,0.147231,-0.027527,-0.807058,1.767191,-2.004389,-0.157364,-0.131913,0.612484,-0.83464,-1.181694,-0.637589,1.318838,-0.822033,1.186514,-0.845835,-1.050717,-0.102567,-0.229998,0.236905,-0.463198,1.392681,-0.756898,-0.304085,0.236906,0.566723,0.897675,-0.146636,-0.293198,5.229293,5.318173,9.760725,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.215137,uncensored
-0.123685,0.425853,-0.312998,0.05512,-0.006936,0.700191,0.61925,0.560874,-1.288025,-0.760581,-0.541418,0.679819,-0.712532,-0.157364,-0.75433,0.491365,0.375612,-0.008241,0.565558,0.191321,0.712643,0.065967,0.06473,0.496154,-0.102567,-0.229998,-0.318848,0.254745,-0.111839,-0.589012,-0.304085,-0.318849,0.846226,1.669524,-0.146636,-0.293198,0.048845,0.070557,0.831479,-0.361364,0.380073,0.073258,0.672205,1.634692,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.792777,uncensored
-1.232883,-0.988853,-0.312998,0.05512,-1.178306,-1.454524,-1.440923,-1.851662,-2.723281,1.145358,1.530569,-1.184247,1.502079,-0.157364,1.237469,-0.550264,-0.83464,-1.181694,-0.981345,1.318838,1.957757,0.932665,-0.845835,-1.050717,-0.102567,-0.229998,-0.355899,-0.463198,1.392681,-0.669149,-0.304085,-0.355899,-0.886329,3.666164,-0.146636,-0.293198,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,uncensored
-0.979498,0.425853,-0.312998,0.05512,-0.787849,-0.328196,-0.067474,0.169094,0.36804,0.513804,-0.452872,0.207941,-0.151915,-0.157364,-0.879744,-1.524191,0.034259,-0.790543,1.510888,1.318838,0.104563,-0.400047,0.975295,-1.050717,-0.102567,-0.229998,-0.143097,0.567695,-1.61636,-0.968659,-0.304085,-0.143098,-0.13475,1.554402,-0.146636,-0.293198,0.371437,0.397332,1.387513,-0.361364,0.062372,0.369487,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.021844,uncensored
0.787324,0.425853,-0.312998,0.05512,0.383521,0.039085,0.013317,-0.753272,-0.762931,0.144115,0.151836,-0.207668,0.341851,-0.157364,0.294152,-0.285574,0.40513,0.38291,-0.431335,-0.936197,-0.080756,-0.196775,1.339521,0.281972,-0.102567,-0.229998,-1.317397,-0.463198,-0.412744,-0.150264,-0.304085,-1.317397,-0.348161,0.108938,-0.146636,-0.293198,-0.185809,-0.16714,0.427018,-0.361364,0.792168,-0.606327,1.076073,2.342556,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.665978,uncensored
0.861283,0.425853,1.543803,0.05512,1.554891,0.96953,0.98281,0.22683,-0.559356,0.008562,-0.529158,0.79266,-0.846593,-0.157364,-0.499733,0.18018,-0.57397,1.556363,-0.444226,-0.936197,-0.127086,-0.130813,-0.390553,-0.634251,-0.102567,-0.229998,-0.5155,-0.463198,0.640421,1.837525,0.533554,-0.5155,-0.051644,0.673377,-0.146636,-0.293198,-0.372422,-0.356172,-0.444128,-0.361364,1.194542,1.150138,0.519357,1.366792,1.236544,0.890001,-0.164986,-0.038133,-0.121372,-0.392872,uncensored
0.518984,0.425853,-0.312998,0.05512,-0.787849,-0.744448,-0.754198,-0.316412,0.016754,0.025786,0.110606,0.045519,0.041051,-0.157364,-0.06011,-1.721822,1.475841,-0.790543,0.049924,-0.936197,0.104563,-0.622166,0.06473,1.805045,-0.102567,4.722947,0.775818,-0.463198,1.392681,-0.369638,-0.304085,0.775818,0.395775,1.105346,2.617039,1.570203,1.19258,1.229122,2.802871,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.257478,uncensored
-1.008354,4.669972,-0.312998,0.05512,-1.178306,-0.622021,-0.511825,0.158784,-0.570397,1.145358,-0.275779,-0.248425,0.390272,-0.157364,-0.223855,-1.56767,0.980738,-1.181694,2.971852,1.318838,-0.822033,-2.621233,0.975295,-1.050717,-0.102567,-0.229998,0.236905,0.972688,-1.61636,-0.968659,-0.304085,0.236906,-0.886329,0.566689,-0.146636,-0.293198,0.048845,0.070557,0.831479,-0.361364,0.380073,0.752842,1.776109,-0.300137,-0.222235,2.43672,-0.164986,-0.038133,-0.121372,0.940145,uncensored
0.962141,0.425853,1.543803,0.05512,1.554891,1.214384,1.063601,0.836935,0.425714,0.042496,-0.267849,-0.370057,0.534778,-0.157364,0.229267,0.279857,0.176914,1.556363,-0.401257,-0.936197,1.089073,-0.439951,-0.618194,-0.277281,-0.102567,-0.229998,-0.139127,0.136874,1.016551,1.325352,-0.304085,-0.139127,-0.22011,0.732847,-0.146636,-0.293198,-0.381938,-0.365812,0.088962,-0.361364,0.195143,0.529695,0.490967,-0.300137,-0.222235,1.990611,-0.164986,-0.038133,-0.121372,0.043508,uncensored
-0.012206,0.425853,-0.312998,0.05512,1.554891,0.871588,0.98281,-0.466,-0.250224,-0.370371,-0.643587,-0.258306,0.402011,-0.157364,0.160578,-0.758963,0.468708,1.556363,-0.444226,0.191321,-0.596175,1.421134,0.06473,0.436659,3.228069,-0.229998,0.761309,1.392409,0.264291,1.845138,0.533554,0.761308,0.652986,0.828045,-0.146636,-0.293198,-0.053625,0.289689,0.654857,-0.361364,-0.261105,-0.020839,-0.431698,-0.300137,-0.222235,0.890001,-0.164986,-0.038133,-0.121372,-0.019628,uncensored
0.704745,0.425853,-0.312998,0.05512,-0.397393,-0.499594,-0.47143,0.477683,-0.644634,0.579138,0.402059,-0.253903,0.129983,-0.157364,-0.165421,-0.924483,0.333879,-0.399392,-0.179247,-0.936197,-0.513168,-0.363027,0.368251,-0.098796,-0.102567,-0.229998,-0.069717,-0.463198,-0.613346,-0.49365,-0.304085,-0.069718,-0.570448,0.491273,-0.146636,-0.293198,0.023326,0.044707,-0.444128,1.411593,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.42226,uncensored
-1.225141,-0.988853,-0.312998,0.05512,-1.178306,-1.47901,-1.481318,0.962963,-0.211583,1.145358,0.786778,0.045519,0.041051,-0.157364,0.137347,0.128006,-0.83464,-1.181694,-1.153223,1.318838,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,-0.874602,-0.463198,1.392681,-0.230401,-0.304085,-0.874602,-0.886329,3.478094,-0.146636,-0.293198,4.489229,4.568513,8.485118,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.073684,uncensored
0.99757,0.425853,-0.04774,0.05512,2.335805,1.28784,1.588743,-0.866543,-0.085998,-1.009818,-1.165671,0.725507,-0.766812,-0.157364,0.142326,-0.295913,-0.411052,2.338665,-0.465711,-0.936197,-0.497724,0.367144,-0.299496,0.091588,-0.102567,-0.229998,0.422156,0.541923,-0.111839,0.879892,0.376496,0.422156,1.008223,0.761482,-0.146636,-0.293198,1.899005,1.944706,2.681109,0.92403,-0.352083,-0.130618,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.8361,uncensored
-0.050233,0.425853,1.543803,0.05512,-0.006936,-0.426138,-0.350243,-0.092521,0.730304,1.145358,-0.142959,-0.551796,0.750693,-0.157364,0.463757,0.339965,-0.83464,-0.008241,-0.465711,0.191321,-0.822033,-0.007068,-0.845835,-0.336776,-0.102567,-0.229998,1.718915,-0.463198,0.640421,-0.508875,-0.304085,1.718915,-0.886329,-0.135301,-0.146636,-0.293198,1.251449,1.288754,0.672028,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,uncensored
-1.144473,-0.988853,-0.312998,0.05512,-1.178306,-0.964816,-0.956176,0.797397,-0.950317,0.662405,-0.744554,1.384598,-1.549847,-0.157364,-1.990806,-0.071485,0.162038,-1.181694,1.081193,1.318838,-0.822033,0.514559,-0.845835,-1.050717,-0.102567,-0.229998,-0.722042,1.901791,-1.61636,-0.968659,-0.304085,-0.722042,-0.280891,2.041724,-0.146636,-0.293198,2.965568,3.025097,3.757871,2.663092,2.964152,1.632305,3.20469,6.073417,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.283094,uncensored
-0.050635,-0.988853,-0.312998,0.05512,0.773978,0.283939,0.417272,-0.085623,0.034662,-0.947436,-1.327919,0.442828,-0.430974,-0.157364,-0.257567,-0.20448,-0.170188,0.774061,-0.379772,0.191321,-0.590384,0.491953,-0.845835,-0.49543,-0.102567,-0.229998,0.295023,1.113461,-0.111839,-0.004315,-0.304085,0.295023,0.083857,1.948491,-0.146636,-0.293198,2.152949,2.201942,4.458204,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.283094,uncensored
-0.946788,4.669972,-0.312998,0.05512,-1.178306,-0.132313,0.215295,1.819588,-0.102378,0.252946,-0.99185,0.412433,-0.394863,-0.157364,-0.008318,-1.051595,-0.83464,-1.181694,6.065659,1.318838,-0.822033,-2.621233,0.975295,-1.050717,-0.102567,-0.229998,-0.085271,1.284837,-1.61636,-0.968659,-0.304085,-0.085271,-0.349745,1.47862,-0.146636,-0.293198,0.660202,0.689841,1.885241,-0.361364,-0.06069,0.220994,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.161585,uncensored
-0.247476,-0.988853,-0.04774,0.05512,-0.006936,-0.303711,-0.511825,0.962963,-0.570397,0.558915,-0.275779,0.428113,-0.413492,-0.157364,-0.433086,0.854724,-0.83464,-0.008241,-0.637589,0.191321,-0.127086,-0.455577,0.06473,-1.050717,-0.102567,-0.229998,0.607408,-0.463198,1.392681,0.361008,-0.304085,0.607407,-0.254567,0.03177,-0.146636,-0.293198,0.788909,0.070557,2.107086,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.651324,uncensored
-1.252239,-0.988853,-0.312998,0.05512,-1.178306,-1.454524,-1.481318,0.962963,-0.211583,1.145358,-1.072697,-1.184247,1.502079,-0.157364,0.221973,-1.56767,3.401242,-1.181694,-1.153223,1.318838,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,-0.874602,-0.463198,1.392681,-0.230401,-0.304085,-0.874602,-0.886329,3.478094,-0.146636,-0.293198,4.489229,4.568513,8.485118,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.073684,uncensored
-1.198042,-0.988853,1.543803,0.05512,-1.178306,-1.234156,-1.198549,2.242338,0.016754,1.145358,-0.903654,-0.16969,0.296731,-0.157364,-0.232885,-0.180299,-0.83464,-1.181694,0.049924,1.318838,1.03116,-0.198121,-0.845835,1.805045,-0.102567,-0.229998,1.718915,3.191785,1.392681,-0.559462,-0.304085,1.718915,-0.886329,0.637635,-0.146636,-0.293198,1.19258,1.229122,2.802871,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,uncensored
-1.198042,-0.988853,1.543803,0.05512,-1.178306,-1.356583,-1.360131,-0.243305,1.582487,1.145358,0.2555,1.767191,-2.004389,-0.157364,-2.070586,0.612484,-0.83464,-1.181694,-0.637589,1.318838,-0.822033,-0.082735,0.975295,-1.050717,-0.102567,-0.229998,-1.245104,-0.463198,1.392681,-0.449775,-0.304085,-1.245104,-0.886329,1.244186,-0.146636,-0.293198,2.269037,2.319535,4.658299,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.215137,uncensored
0.633033,-0.988853,-0.312998,0.05512,-0.787849,-1.038273,-0.956176,2.784191,-0.35933,0.179452,1.00554,0.045519,0.041051,-0.157364,0.087983,-2.066398,1.158716,-0.790543,-0.379772,-0.936197,-0.127086,-1.813529,-0.845835,-1.050717,-0.102567,-0.229998,-1.332281,-0.463198,1.392681,0.178797,-0.304085,-1.332281,-0.886329,0.931955,-0.146636,-0.293198,0.52771,0.555631,1.656872,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.283094,uncensored
0.996432,0.425853,1.543803,0.05512,1.945348,1.361296,1.34637,1.039034,-0.007931,-1.184562,-0.720904,0.835795,-0.89784,-0.157364,-0.387048,0.494638,-0.376707,1.947514,-0.427516,-0.936197,-0.049869,-0.343583,-0.238792,-0.257449,-0.102567,-0.229998,-0.664317,-0.463198,0.05533,1.829468,-0.304085,-0.664317,0.818023,0.63326,-0.146636,-0.293198,1.268951,1.306482,2.451844,-0.361364,1.384694,1.965075,0.403688,-0.300137,2.340485,2.80391,-0.164986,-0.038133,-0.121372,-1.183075,uncensored
-1.116747,-0.988853,-0.312998,0.05512,-1.178306,-1.160699,-1.198549,3.265838,-0.896591,1.145358,1.124865,1.223505,-1.358461,-0.157364,-1.26564,-0.796908,2.246001,-1.181694,0.049924,1.318838,0.567862,-1.005825,-0.845835,-1.050717,-0.102567,-0.229998,-0.167279,-0.463198,1.392681,-0.794505,-0.304085,-0.167279,-0.886329,0.233919,-0.146636,-0.293198,1.19258,1.229122,2.802871,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.625068,uncensored
0.605935,0.425853,1.543803,0.05512,-0.787849,-0.964816,-1.036967,1.901171,-0.044136,0.598011,1.034709,-0.145778,0.268322,-0.157364,0.554202,-0.098084,0.294928,-0.790543,-0.55165,-0.936197,1.957757,-1.431312,-0.845835,-1.050717,-0.102567,4.722947,-0.355899,2.217123,1.392681,-0.084452,-0.304085,-0.355899,-0.886329,-0.56123,3.906753,1.570203,0.690234,0.720262,1.937005,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.478032,uncensored
-1.078871,-0.988853,-0.312998,0.05512,-1.178306,-0.793419,-0.633012,1.751058,0.089821,0.160134,-0.84956,0.551893,-0.560549,-0.157364,-0.455025,-0.821573,-0.83464,-1.181694,2.456218,1.318838,-0.822033,-2.621233,0.975295,-1.050717,-0.102567,-0.229998,-0.355899,1.144995,-1.61636,-0.968659,-0.304085,-0.355899,-0.079078,1.012991,-0.146636,-0.293198,2.624268,2.679372,2.413231,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.168925,uncensored
-1.273647,0.425853,-0.312998,0.05512,-1.178306,-1.062758,-0.915781,-0.600718,0.067495,0.233114,-0.866089,1.318059,-1.470796,-0.157364,-0.8156,-2.132895,0.106667,-1.181694,1.253071,1.318838,-0.822033,0.340348,-0.845835,-1.050717,-0.102567,-0.229998,-0.010096,-0.463198,-1.61636,-0.968659,-0.304085,-0.010097,0.231403,0.819487,-0.146636,-0.293198,0.459992,0.487035,1.540149,-0.361364,1.005847,-0.606327,3.002669,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.150954,uncensored
0.594693,0.425853,0.217517,0.05512,1.164434,1.214384,1.34637,-0.178101,1.078208,-0.962665,0.686266,-1.705838,1.698562,1.122397,1.348304,0.128006,-0.605674,1.165212,-0.023738,0.191321,-0.822033,0.381798,-0.585674,-1.050717,-0.102567,-0.229998,1.438534,-0.463198,0.962818,2.461173,-0.304085,1.438535,1.260593,-0.098448,-0.146636,-0.293198,2.109023,2.157447,0.521196,-0.361364,-0.320118,-0.092047,-0.431698,-0.300137,1.059125,-0.280489,-0.164986,-0.038133,-0.121372,-0.199525,uncensored
-1.116747,-0.988853,1.013289,0.05512,-1.178306,-1.20967,-1.319736,-0.444349,2.300115,1.145358,2.646254,0.551893,-0.560549,-0.157364,-0.176262,-1.56767,3.401242,-1.181694,-0.465711,1.318838,-0.822033,-0.400047,-0.845835,-1.050717,-0.102567,9.675893,1.718915,-0.463198,1.392681,-0.230401,-0.304085,1.718915,-0.886329,0.882402,7.453469,1.570203,1.899005,1.944706,4.020495,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,uncensored
-0.954157,-0.988853,-0.312998,0.05512,-0.397393,-0.328196,-0.390639,1.053757,0.19353,0.350823,-0.052985,0.597753,-0.615034,-0.157364,-0.432671,-0.418986,0.805056,-0.399392,-0.064662,1.318838,-0.822033,0.266309,-0.845835,-1.050717,-0.102567,-0.229998,-0.288969,0.833732,-0.613346,-0.230401,-0.304085,-0.288969,-0.886329,0.292483,-0.146636,-0.293198,-0.022774,-0.00199,0.708033,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.530206,uncensored
0.952899,0.425853,-0.04774,0.05512,0.383521,0.65122,0.780832,0.024755,0.290757,0.050665,-0.328907,-0.343246,0.502924,-0.157364,0.449458,-0.437219,-0.552248,0.38291,0.221802,-0.936197,-0.822033,-0.292513,-0.481609,0.567548,-0.102567,-0.229998,-0.182998,-0.463198,0.189065,-0.267564,-0.304085,-0.182997,-0.240528,1.079005,-0.146636,-0.293198,0.344871,0.370421,0.746439,-0.361364,0.83063,0.662231,0.598612,1.505703,-0.222235,0.987542,-0.164986,-0.038133,-0.121372,0.073684,uncensored
0.722071,0.425853,1.543803,0.05512,-0.787849,-1.013787,-1.077363,-1.047483,2.300115,1.145358,2.911893,0.114386,-0.040767,-0.157364,-0.502415,1.096963,0.375612,-0.790543,-0.637589,-0.936197,-0.822033,0.636507,0.06473,-1.050717,-0.102567,-0.229998,0.97791,-0.463198,1.392681,-0.194139,-0.304085,0.97791,-0.886329,0.265763,-0.146636,-0.293198,2.269037,2.319535,4.658299,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.517785,uncensored
0.756546,0.425853,-0.312998,0.05512,-0.006936,0.137027,0.457668,1.179473,0.36804,-0.907191,-0.92966,0.045519,0.041051,-0.157364,0.301896,-1.306797,-0.508803,-0.008241,0.39368,-0.936197,0.046651,-0.400047,-0.390553,-0.098796,-0.102567,2.246475,0.322406,-0.463198,-0.8641,-0.669149,-0.304085,0.322406,1.016931,1.257238,1.022611,1.570203,2.098253,2.146537,1.616468,0.6274,1.073238,1.589254,-0.431698,-0.300137,-0.222235,2.645736,-0.164986,-0.038133,-0.121372,-0.70391,uncensored
-1.143845,0.425853,-0.312998,0.05512,-1.178306,-1.111729,-1.077363,1.365052,-0.570397,1.145358,-0.275779,-1.676154,2.086491,-0.157364,1.406717,-0.840952,0.375612,-1.181694,0.565558,1.318838,0.289883,0.55189,-0.845835,2.756965,-0.102567,-0.229998,0.97791,-0.463198,1.392681,-0.60647,-0.304085,0.97791,-0.886329,2.378491,-0.146636,-0.293198,0.788909,0.820217,2.107086,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.517785,uncensored
1.019081,0.425853,1.543803,0.05512,-0.006936,0.577764,0.780832,0.962963,-0.044136,-0.496681,-0.948732,0.160297,-0.095312,-0.157364,0.084691,-0.211129,-0.83464,-0.008241,0.737436,-0.936197,-0.387691,0.757308,0.520012,2.756965,-0.102567,-0.229998,-0.701701,0.876963,-0.8641,-0.961647,1.510798,-0.701701,-0.177062,1.059291,-0.146636,-0.293198,2.41705,2.469467,3.722854,1.352494,0.83063,1.29651,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.735013,uncensored
-1.1903,-0.988853,-0.312998,0.05512,-1.178306,-1.381068,-1.360131,-0.243305,0.147231,1.145358,-0.807058,0.734188,-0.777125,-0.157364,-0.810449,-0.356473,-0.83464,-1.181694,-0.637589,1.318838,-0.822033,1.186514,-0.845835,-1.050717,-0.102567,-0.229998,0.236905,-0.463198,-1.61636,-0.968659,-0.304085,0.236906,-0.886329,2.635196,-0.146636,-0.293198,5.229293,5.318173,4.658299,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.940145,uncensored
0.937437,0.425853,1.543803,0.05512,-0.397393,1.067472,1.184787,-0.082469,-0.283345,-0.144816,-0.594546,0.35855,-0.330847,-0.157364,-0.422714,-0.64716,0.375612,-0.399392,2.169754,-0.936197,-0.822033,1.327543,3.403468,-1.050717,-0.102567,-0.229998,-0.207698,0.111157,-0.613346,-0.559462,-0.304085,-0.207698,-0.174048,1.24302,-0.146636,-0.293198,-0.099167,-0.079375,-0.444128,1.107657,0.154794,-0.062659,0.451425,1.247726,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.099609,uncensored
1.270451,0.425853,1.543803,0.05512,1.554891,1.410267,1.225183,-0.583099,0.672818,-0.011008,0.001085,0.26767,-0.32185,-0.157364,-0.079374,0.844488,-0.357358,1.556363,-0.315317,-0.936197,-0.735165,-0.488319,0.520012,0.853124,-0.102567,1.008238,-1.057244,-0.463198,0.640421,1.135529,1.229619,-1.057245,-0.441517,0.102059,0.709714,1.570203,0.768062,1.09474,1.065041,-0.361364,1.918949,1.537715,1.309671,2.751987,1.113267,1.862662,-0.164986,-0.038133,-0.121372,-0.410396,uncensored
-1.252239,-0.988853,-0.312998,0.05512,-0.787849,-1.47901,-1.440923,0.400038,-0.713922,1.145358,-1.444592,-1.676154,2.086491,-0.157364,-0.84994,-1.906805,-0.83464,-0.790543,-1.411041,1.318838,-0.822033,2.931732,0.06473,-1.050717,-0.102567,-0.229998,-2.430712,-0.463198,1.392681,0.507857,-0.304085,-2.430712,-0.886329,3.063266,-0.146636,-0.293198,3.453139,3.51899,6.699269,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.139362,uncensored
