'CRIE Readability 1.0','SVM readability prediction 1.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,class
0.244613,0.195487,0,-1.268191,-1.049365,-1.374034,0.07867,-1.716065,-0.318053,1.675488,0.932642,-0.901669,-0.169832,-0.738499,0.272489,3.961501,-1.268191,0.112292,-0.720549,-0.965447,0.311943,-0.949827,-1.334991,-0.118359,-0.282775,1.183426,-0.486922,-1.813631,-1.089785,-0.398656,1.183427,0.557871,-1.203747,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.348935,-0.968221,0.968221,-0.749889,-0.815653,-0.938825,0.559443,0.698399,0.697446,-0.187783,uncensored
0.792565,0.195487,0,0.794449,1.111762,0.798034,-0.6361,0.057505,0.421403,-0.384062,1.211125,-1.187016,-0.169832,-1.342501,1.10365,0.308894,0.794449,-0.277478,-0.720549,-0.464964,-0.222541,0.908039,-0.194235,-0.118359,-0.282775,0.106887,-0.486922,0.254993,0.642617,1.878195,0.106887,-0.005292,-0.315502,-0.294373,-0.74973,0.039378,-0.484121,-0.400669,-0.479159,-0.175684,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.102559,1.237031,-1.237031,1.434596,-1.462492,-1.196735,-0.20176,1.514969,1.513583,-0.168404,uncensored
-0.443894,0.195487,0,2.032034,0.96574,1.232447,0.439983,-0.000705,-0.287628,0.122904,0.197123,-0.148018,-0.169832,-0.37459,-0.532133,-0.126896,2.032034,-0.651656,1.145581,-0.38155,0.135718,-0.20668,-0.5935,-0.118359,-0.282775,-0.35843,0.084577,0.720433,1.194593,-0.398656,-0.35843,0.375706,0.211406,-0.294373,1.30369,1.327213,0.884899,-0.400669,-0.537207,-0.248312,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.585129,0.046518,-0.046518,-0.749889,0.314824,0.034314,0.559443,0.062111,0.062266,-0.193271,uncensored
0.658209,0.195487,0,1.206978,1.111762,0.89457,-0.880588,0.145434,0.188885,-1.173072,1.211125,-1.187016,-0.169832,-1.21909,1.435849,-0.60242,1.206978,-0.456122,-0.720549,-0.314819,-0.351838,0.443573,0.090954,-0.118359,-0.282775,-0.228132,-0.486922,0.901438,1.099324,-0.398656,-0.228132,-0.359021,-0.64637,-0.294373,-0.373752,0.017443,0.267876,0.373017,0.484482,-0.193414,1.243727,2.611406,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.177909,1.419628,-1.419628,1.434596,0.26879,0.66781,-0.20176,0.990031,0.990595,-0.189153,uncensored
0.783771,0.195487,0,0.381921,1.082557,0.846302,-0.860741,0.195337,-0.238948,-0.148685,0.935194,-0.904284,-0.169832,-0.368292,0.653792,0.875421,0.381921,0.051662,-0.720549,0.077226,0.461866,1.836972,1.897151,-0.118359,-0.282775,-0.063015,-0.486922,-0.606934,-0.81735,0.723506,-0.063016,-0.091076,-0.835912,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.136778,0.868867,-0.868867,1.434596,-0.948611,-1.016639,0.559443,0.486303,0.485241,-0.191432,uncensored
0.715051,0.195487,0,0.381921,0.732104,0.556693,-0.508462,1.343343,-0.268613,0.336781,1.500047,-1.483061,-0.169832,-0.921755,0.588095,-0.217566,0.381921,-0.130231,-0.720549,-0.665157,-1.316312,-0.020894,-0.764613,-0.118359,-0.282775,0.151743,0.209592,0.599763,0.396921,0.828709,0.151743,0.640409,-0.827237,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,1.187284,0.552114,0.434786,-0.363487,3.245216,-0.383293,-0.219337,-0.084213,-0.157799,-0.409992,-0.039669,0.039669,-0.749889,0.769515,0.552964,0.559443,0.486303,0.486995,0.585242,uncensored
0.628591,0.195487,0,1.206978,0.936535,1.42552,0.307795,-0.163975,-1.813323,-1.38872,0.730616,-0.694662,-0.169832,-0.404576,-1.143889,-0.680164,1.206978,-0.20602,-0.720549,0.464505,0.795762,0.211339,0.518737,-0.118359,-0.282775,-0.915887,0.056699,-0.456097,-0.353538,0.559287,-0.915887,1.091461,1.234042,-0.294373,1.203523,0.898787,1.469237,-0.400669,-0.135594,0.254182,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.368831,1.201424,-1.201424,1.434596,-0.275473,-0.156269,-0.20176,1.106684,1.106477,-0.199462,uncensored
1.319688,0.195487,0,0.381921,0.96574,0.556693,-0.068113,0.11958,0.324672,2.035909,-0.899566,0.83524,1.488643,0.685628,0.317575,0.425367,0.381921,-0.130231,-0.720549,-0.164674,-0.613052,0.598395,-0.66955,-0.118359,1.558043,-0.511482,-0.486922,-0.003585,0.567823,-0.398656,-0.511482,-0.717596,-0.940561,1.657417,-0.74973,-0.739313,-0.484121,-0.400669,0.102524,0.552114,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.348935,-0.920669,0.920669,-0.749889,-1.323861,-1.40755,0.559443,-1.42256,-1.424058,-0.179243,uncensored
-2.263535,-1.378565,0,-0.855663,-1.954702,-1.953252,-2.269859,-0.084381,0.07747,0.439758,0.157955,-0.107885,-0.169832,-0.941414,2.075951,-1.181966,-0.855663,-1.342846,1.892034,-0.965447,5.070012,-0.949827,-1.334991,9.359923,-0.282775,2.362493,-0.486922,0.599763,0.288282,-0.398656,2.362493,0.380415,-0.889199,-0.294373,1.474809,1.499423,3.965194,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.158457,-0.566098,0.566098,-0.749889,0.193224,0.403171,-0.20176,-1.168045,-1.167711,-0.087019,uncensored
0.317829,0.195487,0,-0.443135,-0.436072,0.074011,0.07867,-0.446977,-0.80147,-0.567133,0.028112,-0.207668,-0.169832,-0.474766,-1.370666,-1.181966,-0.443135,0.38513,-0.720549,-0.496244,1.248742,0.443573,1.516899,-0.118359,-0.282775,-0.51967,0.338577,-0.908608,-0.751746,-0.398656,-0.51967,1.077704,-0.264814,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,0.946226,-0.000837,0.621384,1.59223,-0.334022,-0.383293,-0.219337,-0.084213,3.28001,-1.360056,0.186646,-0.186647,-0.749889,-0.979579,-1.129231,-4.768975,-2.072104,-2.073281,0.110129,uncensored
-0.497542,0.195487,0,-0.855663,1.024148,0.89457,-0.285186,-0.957676,0.188885,-0.755361,0.50473,-0.60139,1.461676,-0.442502,0.338531,-0.312648,-0.855663,2.234369,0.585742,-0.965447,0.52724,0.908039,-0.004109,-0.118359,-0.282775,0.568983,-0.486922,-1.813631,-1.089785,-0.398656,0.568984,-0.156402,-0.800169,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.49333,-0.80513,0.335442,1.12396,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.451551,-1.105285,1.105285,-0.749889,0.933691,1.025119,0.559443,0.592351,0.593425,-0.157963,uncensored
1.041166,0.195487,0,-0.030607,1.140966,1.473788,-0.402354,0.741291,0.058409,-0.939892,-0.476434,0.542143,-0.169832,0.392303,-0.974725,-0.190454,-0.030607,0.948996,-0.720549,-0.965447,-0.352864,1.651185,0.718369,-0.118359,-0.282775,-0.535454,0.587221,-1.089613,-0.646448,-0.398656,-0.535454,-0.404604,0.934243,-0.294373,1.17999,1.202723,0.802428,2.24664,-0.145795,0.24142,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,2.592448,-0.031443,-0.598446,0.598446,-0.749889,0.708485,0.450054,0.559443,0.115135,0.11573,-0.062102,uncensored
-0.197719,0.195487,0,0.794449,0.410856,0.074011,-0.704173,0.519947,-0.274106,-0.01792,0.413504,-0.369733,-0.169832,-1.521266,0.072104,0.723022,0.794449,-0.667246,0.150312,-0.071727,0.278683,-0.153599,-0.846096,-0.118359,-0.282775,1.052419,-0.486922,0.254993,0.730365,-0.398656,1.052419,0.146692,-0.629218,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.438882,-0.876085,0.876085,-0.749889,0.422528,0.396893,0.559443,1.016543,1.016993,-0.153779,uncensored
0.758112,0.195487,0,-0.030607,-0.02721,0.267084,-0.083297,1.603568,0.51391,0.240905,-2.620233,2.738789,-0.169832,1.972585,-0.088204,-1.181966,-0.030607,0.039535,-0.720549,-0.590085,-1.906964,0.164893,-0.422386,-0.118359,-0.282775,0.654879,0.281646,0.358424,-0.251164,-0.398656,0.65488,-0.096916,1.406664,-0.294373,-0.289481,-0.276126,-0.484121,0.546429,0.21474,0.692519,0.539023,-0.363487,-0.334022,1.128414,-0.219337,-0.084213,-0.157799,0.432679,-0.066362,0.066362,-0.749889,1.996839,1.691678,0.559443,-0.149985,-0.148035,-0.198893,uncensored
1.074986,0.195487,0,0.381921,0.761309,0.991106,0.239529,0.04973,0.879352,-0.022935,-0.964502,1.042242,-0.169832,0.205826,-0.266079,-1.181966,0.381921,0.142608,-0.720549,-0.277283,-0.893419,1.217684,1.326773,-0.118359,-0.282775,-0.544794,0.123721,-0.003585,-0.040567,-0.398656,-0.544794,-0.931495,0.247728,-0.294373,-0.018375,-0.00329,0.247274,0.35182,0.444298,-0.210174,1.193958,2.529902,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.515275,-0.599049,0.599049,-0.749889,0.719021,0.226312,0.559443,0.857471,0.857931,-0.198439,uncensored
0.644469,0.195487,0,-0.443135,-0.844934,-0.553475,1.167013,0.154402,1.428036,-0.544807,-0.28384,0.056728,3.231446,-0.499016,-1.460594,-0.178363,-0.443135,-0.20602,-0.720549,0.135616,0.731323,-0.48536,1.374304,-0.118359,-0.282775,0.63703,-0.486922,-0.003585,0.083536,-0.398656,0.63703,-1.216693,1.183573,-0.294373,1.203523,1.226407,2.120356,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.592835,-0.986059,0.98606,-0.749889,0.935336,0.477873,-0.20176,-1.692983,-1.692294,-0.174742,uncensored
0.94429,0.195487,0,-0.030607,0.732104,0.991106,0.432558,-1.201972,-0.290962,-0.158358,0.766091,-0.731012,-0.169832,-0.646537,-0.621831,-0.054631,-0.030607,0.585212,-0.720549,0.811268,2.370722,-0.20668,0.262067,-0.118359,-0.282775,-0.932433,0.734363,-1.089613,-0.707872,-0.398656,-0.932433,0.045183,0.559306,-0.294373,0.347303,0.364722,1.710062,-0.400669,0.919809,0.979739,1.193958,-0.363487,1.234959,0.817789,2.046823,-0.084213,-0.157799,-0.549302,0.452026,-0.452026,0.342354,-0.574099,-0.384292,-0.20176,-0.75976,-0.760262,-0.158587,uncensored
-0.773598,0.195487,0,-0.443135,0.498469,0.411888,1.426187,-0.35187,-1.763981,-0.600146,0.631881,-0.593494,-0.169832,0.095241,1.827605,-1.181966,-0.443135,0.703442,0.585742,-0.631791,-0.290144,-0.949827,0.661332,-0.118359,-0.282775,-0.884772,-0.486922,-0.003585,-0.530705,-0.398656,-0.884772,1.568513,0.179049,-0.294373,-0.312116,-0.298906,0.391154,-0.400669,1.293982,2.042858,0.484341,-0.363487,1.543611,-0.383293,-0.219337,-0.084213,-0.157799,-1.681505,1.712078,-1.712077,1.434596,-1.164228,-1.092358,-0.20176,-0.234823,-0.236033,-0.002969,uncensored
-2.117289,-1.378565,0,-1.268191,-1.954702,-2.00152,0.292173,-2.161069,0.796602,-0.084491,-0.631922,0.701463,-0.169832,0.539523,1.87921,0.688386,-1.268191,-1.070008,1.892034,-0.965447,1.749821,-0.949827,-1.334991,-0.118359,-0.282775,-0.210016,-0.486922,-0.003585,-0.400752,-0.398656,-0.210016,-1.216693,0.044148,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.011272,-0.732954,0.732954,-0.749889,-0.3058,-0.255005,0.559443,0.168159,0.167865,-0.175203,uncensored
0.971309,0.195487,0,0.381921,0.206425,0.218816,-0.044936,0.7744,0.49381,1.17686,-0.440688,0.505516,-0.169832,-0.459136,-1.075362,0.622759,0.381921,-0.342439,-0.720549,-0.965447,-0.395245,-0.020894,-0.004109,-0.118359,-0.282775,0.128472,0.295129,0.599763,0.76254,0.979438,0.128473,-0.288142,-0.189322,-0.294373,-0.281406,-0.268,0.452577,-0.400669,-0.373248,-0.043168,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.391542,1.343596,-1.343596,1.434596,-0.213147,-0.280993,0.559443,0.857471,0.857206,3.279948,uncensored
-2.197118,0.195487,0,-1.68072,-1.691862,-1.567107,3.366612,1.220966,0.235679,-0.71359,-1.895725,1.996421,-0.169832,1.344783,-0.953865,-0.153273,-1.68072,1.56743,1.892034,-0.965447,-1.701086,-0.949827,4.368788,-0.118359,-0.282775,0.240173,1.741924,-1.813631,-1.089785,-0.398656,0.240173,-0.151954,0.836284,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.348935,1.735097,-1.735097,1.434596,-0.154375,-0.282903,0.559443,0.857471,0.857229,-0.134671,uncensored
0.212509,-1.378565,0,-0.030607,-0.698912,-0.312134,1.09977,-0.510037,-1.023116,-1.315336,1.490873,-1.47366,-0.169832,-1.362267,-1.405515,-0.734708,-0.030607,-0.397007,-0.720549,0.736195,-1.371682,-0.578253,-0.650538,-0.118359,-0.282775,-0.713333,-0.486922,-0.365594,0.083536,-0.398656,-0.713333,0.596565,0.966336,-0.294373,-0.169416,-0.155295,0.67657,-0.400669,-0.227621,0.13904,-0.572842,-0.363487,-0.334022,1.522773,-0.219337,-0.084213,-0.157799,-0.812553,-0.628832,0.628832,-0.749889,1.436437,1.9194,-1.724165,-1.343024,-1.341171,-0.198098,uncensored
-2.05898,-1.378565,0,-1.68072,-1.983906,-1.711911,0.216819,-0.276344,1.101177,-1.934781,0.039474,0.013517,-0.169832,-0.274993,-2.888874,-1.181966,-1.68072,1.021753,1.892034,2.63803,-0.118652,-0.949827,3.79841,-0.118359,-0.282775,-0.966636,-0.486922,-1.813631,-1.089785,4.222012,-0.966636,-1.216693,0.721331,-0.294373,2.390795,2.421256,2.656572,2.830605,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.491792,0.8458,-0.8458,1.434596,-0.820085,-0.691534,0.559443,0.645375,0.644583,-0.163539,uncensored
0.544259,0.195487,0,-0.855663,-1.195387,-0.93962,-0.988843,2.190088,0.50895,0.21508,0.410044,-0.366188,-0.169832,0.618297,-2.055617,-0.558515,-0.855663,-0.069601,-0.720549,-0.715205,1.1196,-0.949827,1.136647,-0.118359,-0.282775,1.933741,2.214709,-0.606934,-1.014992,-0.398656,1.933742,-0.194269,1.452553,-0.294373,2.485962,2.517031,4.369677,1.263927,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.305643,0.958749,-0.958749,1.434596,-0.824684,-0.774928,0.559443,0.857471,0.856624,-0.198348,uncensored
0.19197,0.195487,0,0.794449,1.286988,1.280716,0.405681,0.617863,-1.704887,-0.425774,0.893977,-0.86205,-0.169832,-0.707914,0.076163,0.380606,0.794449,-0.017632,0.150312,0.202346,-0.570391,-0.419008,-0.275718,-0.118359,-0.282775,0.392407,-0.486922,-0.779319,-0.264534,-0.398656,0.392407,1.630107,0.634791,-0.294373,0.263984,1.981177,-0.484121,1.685344,-0.103443,0.294409,-0.572842,-0.363487,-0.334022,1.836429,-0.219337,-0.084213,-0.157799,-1.280356,-0.867042,0.867041,-0.749889,-0.144801,-0.630733,0.559443,0.221183,0.220709,-0.088782,uncensored
-0.62692,0.195487,0,-0.443135,0.031198,0.36362,1.018082,-0.084381,-0.871785,-0.878353,0.663832,-0.626232,-0.169832,-0.379822,-1.242419,-0.49617,-0.443135,0.657968,0.585742,0.035519,0.887094,0.443573,-0.33683,-0.118359,-0.282775,0.947613,1.741924,-1.813631,-1.089785,-0.398656,0.947613,1.030986,0.088194,-0.294373,1.029901,1.051676,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,3.28001,-0.622491,0.106366,-0.106366,-0.749889,-0.059828,-0.004823,1.320646,0.115135,0.115108,-0.191506,uncensored
-0.61745,0.195487,0,0.381921,-0.085619,-0.408671,-0.988843,-0.381051,0.365123,0.589543,0.380979,-0.336407,-0.169832,-0.618003,0.50202,1.155974,0.381921,-0.736539,0.585742,-0.631791,0.296692,-0.330538,-0.764613,-0.118359,1.558043,-0.210016,-0.486922,1.806461,2.245906,-0.398656,-0.210016,0.159462,-1.007441,2.544595,-0.74973,-0.739313,-0.484121,-0.400669,0.595597,0.181957,0.892799,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.313401,0.337844,-0.337844,0.342354,-0.434981,-0.263786,0.559443,-0.945344,-0.94571,-0.192215,uncensored
1.020381,0.195487,0,0.381921,1.024148,0.749766,1.460158,-0.276344,-0.015594,0.391298,0.50473,-0.463209,-0.169832,-0.489909,-0.34281,1.843603,0.381921,-0.00897,-0.720549,1.828916,-0.385979,-0.640182,1.136647,-0.118359,-0.282775,0.073717,2.135249,-0.606934,-0.238209,-0.398656,0.073717,-0.297575,1.233549,-0.294373,-0.357164,0.050829,1.086226,-0.400669,-0.471761,-0.166427,0.375514,-0.363487,-0.334022,0.906104,-0.219337,-0.084213,-0.157799,0.206078,-1.081871,1.08187,-0.749889,-0.003216,-0.033995,0.559443,-0.203009,-0.203034,-0.197657,uncensored
0.241796,-1.378565,0,-0.443135,-1.283,-1.084425,1.487788,1.003409,0.07747,-1.043117,0.642652,-0.60453,-0.169832,-0.575387,-1.819527,-0.49617,-0.443135,-0.706223,-0.720549,-0.965447,0.468802,-0.48536,-1.334991,-0.118359,-0.282775,0.00436,0.998975,0.901438,0.322127,-0.398656,0.004359,0.613977,2.126025,-0.294373,2.809532,2.842665,3.075331,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.460587,1.544933,-1.544933,1.434596,0.256623,-0.169772,0.559443,0.910495,0.9105,-0.198283,uncensored
-2.679822,-1.378565,0,-1.268191,-1.370613,-1.374034,0.07867,-0.084381,-1.504622,-0.384062,-2.327268,2.438601,-0.169832,0.142198,0.272489,0.532523,-1.268191,0.112292,1.892034,-0.965447,-0.16156,-0.020894,0.661332,-0.118359,-0.282775,0.593893,-0.486922,-0.003585,-0.605498,-0.398656,0.593893,3.697484,0.131935,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,1.910457,1.004529,2.114166,-0.363487,4.438295,-0.383293,-0.219337,-0.084213,-0.157799,-1.67487,-1.089862,1.089862,-0.749889,-0.876432,-0.836808,0.559443,0.857471,0.856562,-0.197339,uncensored
-2.005971,-1.378565,0,-1.68072,-1.80868,-1.808448,-1.330447,-0.737054,1.659562,0.93405,1.251631,-1.228521,-0.169832,-1.635604,1.931674,-1.181966,-1.68072,0.657968,1.892034,2.537935,1.043953,-0.949827,3.228032,-0.118359,-0.282775,1.41924,2.484872,-1.813631,-1.089785,-0.398656,1.419239,-1.216693,-0.147151,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,2.129884,-0.974335,0.974335,-0.749889,1.424214,2.895209,-0.962962,-1.699463,-1.696975,-0.167199,uncensored
-0.327004,0.195487,0,1.206978,0.7029,0.508425,-0.256834,-0.861373,0.152808,0.243611,-0.434453,0.499126,-0.169832,-0.021614,1.491973,-0.202258,1.206978,-0.638014,0.585742,-0.314819,0.720975,0.443573,0.162251,-0.118359,-0.282775,-0.781684,-0.486922,0.448926,1.802568,-0.398656,-0.781684,-0.309245,-1.008331,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,0.670731,-0.80513,1.474402,2.98917,1.484003,-0.383293,-0.219337,-0.084213,-0.157799,-0.152197,-0.860784,0.860783,-0.749889,-1.068273,-0.907292,-0.20176,1.281663,1.280631,-0.155416,uncensored
-1.502294,-1.378565,0,1.619506,0.7029,0.846302,0.548376,-0.364098,-0.781379,0.133768,0.750363,-0.714896,-0.169832,-1.167027,-0.953865,-0.006316,1.619506,-0.655698,1.892034,1.703796,-0.726788,-0.536968,1.009896,-0.118359,-0.282775,0.745487,-0.486922,0.599763,0.300812,0.723506,0.745488,0.431471,0.210699,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.275553,0.12531,-0.12531,-0.749889,0.409232,0.33022,0.559443,0.698399,0.698796,-0.197123,uncensored
0.539986,0.195487,0,0.381921,0.031198,0.218816,1.438345,-0.141633,0.49381,-0.904369,0.663832,-0.626232,-0.169832,-1.515485,-0.923491,-0.099131,0.381921,-0.342439,-0.720549,0.393007,-0.051323,-0.330538,0.090954,-0.118359,-0.282775,0.376697,0.295129,0.599763,0.704041,-0.398656,0.376696,-0.38457,1.455769,-0.294373,-0.281406,-0.268,-0.484121,-0.400669,-0.373248,-0.043168,-0.572842,-0.363487,-0.334022,1.154935,-0.219337,-0.084213,-0.157799,0.561967,-0.942876,0.942875,-0.749889,0.117533,-0.142466,0.559443,0.115135,0.115092,-0.191134,uncensored
0.750914,0.195487,0,-0.030607,0.031198,0.122279,-0.73264,0.686961,-0.238948,-0.803461,1.036582,-1.008171,-0.169832,-1.166051,-0.1669,-0.433825,-0.030607,-0.069601,-0.720549,-0.965447,0.516731,-0.20668,-0.650538,-0.118359,-0.282775,-0.467267,0.323567,0.358424,-0.865405,1.029551,-0.467267,0.465807,0.655664,-0.294373,3.133101,3.168299,2.428158,-0.400669,0.28003,0.774209,-0.572842,-0.363487,-0.334022,2.805035,-0.219337,-0.084213,-0.157799,-0.578336,-0.99025,0.990249,-0.749889,-0.919371,-1.086,0.559443,0.168159,0.16706,-0.198505,uncensored
0.538452,0.195487,0,-0.443135,-1.078569,-1.229229,-0.182277,1.003409,1.659562,1.446649,0.576125,-0.536363,-0.169832,-0.396952,-0.569127,-1.181966,-0.443135,-0.842643,-0.720549,0.536002,0.494946,-0.020894,-0.479424,-0.118359,5.239678,0.266375,-0.486922,1.806461,0.970211,-0.398656,0.266375,-1.216693,-1.333924,8.958559,-0.74973,-0.739313,-0.484121,-0.400669,0.303405,0.803456,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.338351,-0.039094,0.039094,-0.749889,-1.56267,-1.402801,-2.485368,-1.71798,-1.719577,-0.147969,uncensored
-1.064921,-1.378565,0,0.794449,0.848922,0.267084,-0.812151,1.603568,0.022915,0.581796,0.259221,-0.211648,-0.169832,-0.364704,0.658057,-0.472522,0.794449,-0.563308,1.369517,-0.536461,-0.762899,-0.684417,0.29466,-0.118359,-0.282775,0.898824,1.050213,-0.779319,-0.325958,-0.398656,0.898824,0.053734,0.322293,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.383748,-0.056306,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.432679,-1.1179,1.117899,-0.749889,0.128362,0.204833,0.559443,0.751423,0.75162,-0.13942,uncensored
0.781794,4.917642,0,-0.855663,0.673696,0.653229,-0.988843,-1.56773,0.652776,-0.234276,-0.76001,0.679589,-0.169832,0.361137,-0.219364,0.37666,-0.855663,1.931214,-0.720549,9.044211,3.239985,2.146616,-0.004109,-0.118359,-0.282775,0.00436,-0.486922,-0.606934,-0.707872,-0.398656,0.004359,-0.590376,-0.867172,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.456292,-0.147072,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.569714,0.246441,-0.246441,-0.749889,-0.387763,-0.762204,0.559443,0.804447,0.803791,-0.174393,uncensored
-1.956257,0.195487,0,-1.268191,-0.757321,-0.601743,1.957494,-1.063391,0.472993,-1.455027,0.119735,-0.068723,-0.169832,0.308126,-0.521034,-0.153273,-1.268191,1.56743,1.892034,1.286726,-0.908075,0.908039,0.661332,-0.118359,-0.282775,0.240173,-0.486922,-1.813631,-1.089785,-0.398656,0.240173,-0.717596,1.432358,-0.294373,-0.082368,-0.067692,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.834649,1.890301,-1.890301,1.434596,-0.130153,-0.246534,0.559443,0.751423,0.751214,-0.100312,uncensored
-0.544807,0.195487,0,1.206978,0.936535,0.36362,0.548376,-0.301939,-0.555366,0.11023,1.559987,-1.544478,-0.169832,-0.971496,1.354566,-0.839068,1.206978,-0.706223,0.585742,-0.464964,-0.89332,-0.253127,-1.334991,-0.118359,-0.282775,0.475987,0.256027,-0.003585,0.0898,0.910533,0.475987,0.683259,-0.865029,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.403698,-0.081267,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.298682,1.783444,-1.783443,1.434596,0.864634,0.577979,-0.20176,-0.468128,-0.46739,3.277362,uncensored
-1.463566,-1.378565,0,2.032034,0.673696,1.087643,-1.51833,0.133177,-0.112381,-0.779495,-0.461138,0.526469,-0.169832,1.052347,-0.838444,-0.907648,2.032034,-0.706223,1.892034,0.185664,0.185148,-0.76404,-0.992764,-0.118359,-0.282775,2.173842,0.701796,-0.003585,0.635511,-0.398656,2.173843,-0.129339,0.532923,-0.294373,0.318049,0.335281,0.93966,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.834649,1.190773,-1.190773,1.434596,0.118746,0.321793,-0.962962,-0.338514,-0.338256,0.034556,uncensored
-0.404986,0.195487,0,0.794449,0.644491,0.89457,0.310216,-0.222269,-1.281792,-1.312309,1.019639,-0.99081,-0.169832,-0.646068,-0.27109,-0.892193,0.794449,-0.225508,0.585742,1.258127,-0.232129,-0.684417,-0.03127,-0.118359,-0.282775,-1.025247,-0.486922,-0.779319,-0.633078,-0.398656,-1.025247,0.486256,0.450248,-0.294373,2.258097,1.909333,2.523867,0.373017,-0.004424,0.418301,0.335442,-0.363487,1.279155,0.851623,-0.219337,-0.084213,-0.157799,-1.053476,-0.020019,0.020018,-0.749889,0.167246,0.138196,0.559443,-1.051392,-1.051242,-0.196545,uncensored
