idx,content,followers,topic,class,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability
9917,"[ 北京 城区 即将 出现 短时 强降雨 ] 这场 降雨 南起 房山 , 目前 正向 北 发展 , 19 - 20 时 周口店 26.7 mm , 琉璃河 环岛 18.1 mm , 截至 20 : 12 , 系统 北端 已 接近 城区 , 预计 很快 城区 降雨 会 加强 , 短时 强度 较大 , 但 持续时间 不 超过 3 小时 , 此次 过程 伴随 雷电 , 提醒 大家 请 注意 防雨 防雷 .",2015754.0,everythingElse,uncensored,57,57.0,0.0,36.84,17.54,1.75,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.75,5.26,1.75,1.75,0.0,1.75,0.0,8.77,1.75,1.75,5.26,1.75,0.0,0.0,0.0,0.0,0.0,12.28,0.0,1.75,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,3.51,1.75,1.75,1.75,1.75,3.51,3.51,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,1.75,3.51,3.51,3.51,1.75,15.79,5.26,8.77,7.02,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.32,1.75,17.54,1.75,0.0,0.0,0.0,1.75,0.0,0.0,0.0,3.51,0.712101,0.287899,2,0.0006484,0.00024488,10,5.7,1.90029776
93303,耶鲁大学 遗传学 助理 教授 卢俊 确认 北京化工大学 教授 陆骏 在 简历 中 列出 的 七篇 论文 都 是 冒用 他 的 . Those seven publications listed on his website ( below ) were indeed my work . The two of us are not the same person . Our Chinese names are spelled the same but are of different characters,4152215.0,everythingElse,uncensored,54,13.5,11.11,24.07,11.11,1.85,1.85,0.0,0.0,0.0,1.85,0.0,0.0,0.0,1.85,0.0,1.85,0.0,0.0,0.0,1.85,0.0,1.85,0.0,1.85,0.0,0.0,3.7,0.0,3.7,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,1.85,1.85,1.85,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,3.7,0.0,0.0,3.7,0.0,3.7,0.0,9.26,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,1.85,0.0,0.0,9.26,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.794379,0.205621,2,0.00064242,0.00080248,9,6.0,2.000481633333333
38135,"刘翔 , 好 为 你 难过 啊 !",347.0,everythingElse,uncensored,6,6.0,0.0,83.33,66.67,16.67,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,33.33,16.67,16.67,16.67,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,16.67,0.0,33.33,0.0,16.67,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.599946,0.400055,2,0.00090994,0.00053924,7,0.8571428571428571,0.2861973457142857
106293,"非常 诡异 的 事情 ! 关于 hk 的 可是 见 一张 杀 一张 . 忙于 宫斗 顾不上 ? 某边 人士 占 了 上风 ? 还有 一个 诡异 点 在于 . 过去 出现 集访 . 不管 因 何事 不管 有 多 无耻 . 一定 有 宣传部 的 网 评员 出来 引导 舆论 . 但 这次 没有 . 嗯 , 同感 !",78.0,everythingElse,uncensored,49,4.9,0.0,57.14,42.86,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,6.12,0.0,12.24,14.29,6.12,2.04,0.0,0.0,4.08,2.04,0.0,0.0,2.04,10.2,4.08,8.16,0.0,0.0,0.0,4.08,4.08,0.0,2.04,0.0,2.04,0.0,2.04,0.0,0.0,0.0,0.0,18.37,2.04,2.04,4.08,0.0,6.12,6.12,4.08,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,2.04,2.04,0.0,2.04,12.24,6.12,10.2,2.04,2.04,0.0,0.0,0.0,0.0,2.04,6.12,2.04,0.0,4.08,2.04,2.04,22.45,12.24,2.04,0.0,0.0,4.08,4.08,0.0,0.0,0.0,0.0,0.0,0.047276,0.952724,0,0.0026465,0.00252979,11,4.454545454545454,1.486573914848485
90602,第一个 辞职 的 中国 铁道部长 .,14124.0,china,uncensored,5,5.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499132,0.500868,1,0.004592000000000001,0.0053185,5,1.0,0.3366368333333333
1561,"1 , iOS 模拟器 的 绘图 次数 Debug 信息 跟 真机 是 不同 的 么 ? 现象 是 模拟器 1 次 , 而 真机 是 45 次 ; 2 , 在 iOS 模拟器 里 60FPS , 而 真机 只有 23FPS , 代码 就是 模板 的 代码 , 无改 , 可能 是 什么 原因 呢 ? 3 , 请问 , 关于 stats 信息 中 , 绘图 次数 的 细节 信息 或 文章 有 么 , 推荐 个 哈 ; 谢 了 !",75173.0,everythingElse,uncensored,65,21.67,0.0,56.92,35.38,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,6.15,1.54,4.62,9.23,1.54,6.15,3.08,3.08,4.62,0.0,1.54,1.54,1.54,10.77,4.62,7.69,3.08,3.08,9.23,0.0,1.54,1.54,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,16.92,3.08,1.54,1.54,3.08,1.54,6.15,3.08,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,4.62,0.0,0.0,0.0,0.0,4.62,0.0,4.62,0.0,3.08,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,9.23,1.54,1.54,24.62,0.0,16.92,0.0,3.08,3.08,1.54,0.0,0.0,0.0,0.0,0.0,0.131156,0.8688440000000001,0,0.00175567,0.0021302,11,5.909090909090909,1.9709922596969696
101702,"这么 多 警察 , 这么 多年 抓不住 一个 周克华 ; 别怪 我 乌鸦嘴 , 要 和 日本 开战 , 凶多吉少 .",36108.0,everythingElse,uncensored,16,16.0,0.0,50.0,37.5,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,6.25,18.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233807,0.766193,0,0.0016656,0.00101193,10,1.6,0.5342258433333333
93836,腰酸背疼 . . . . . .,23436.0,everythingElse,uncensored,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429809,0.570191,0,2.788e-05,1.469e-05,0,0.0,1.419e-05
18142,"[ 黄山 店村 “ 三有 四通 ” 生活 有 保障 ] 暴雨 灾害 过后 , 周口店 镇 供电所 出动 300 余人次 进行 电力 抢修 , 7 月 26 日 黄山 店村 全部 通电 . 到 8 月 2 日 下午 , 电视信号 恢复 . 电信 抢修 队伍 也 在 第一 时间 修复 了 信号 塔 . 现在 , 黄山 店村 群众 有房住 , 有饭 吃 , 有水 喝 , 通电 , 通水 , 通路 , 通讯 , 基本 实现 了 “ 三有 四通 ” .",1436119.0,everythingElse,uncensored,64,16.0,0.0,40.62,17.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,4.69,1.56,0.0,3.12,0.0,0.0,4.69,0.0,1.56,0.0,3.12,4.69,3.12,4.69,1.56,0.0,9.38,1.56,1.56,0.0,1.56,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,6.25,3.12,1.56,0.0,0.0,1.56,0.0,1.56,0.0,0.0,0.0,4.69,0.0,1.56,0.0,3.12,4.69,3.12,1.56,0.0,1.56,0.0,20.31,3.12,6.25,12.5,1.56,1.56,0.0,0.0,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,32.81,6.25,17.19,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,3.12,0.955114,0.0448857,2,0.00103287,0.00058659,10,6.4,2.133873153333333
84401,"热点 评论 : 香港 保钓 人 成功 登陆 钓鱼岛 后 , 微博上 一群 五毛 公知 大佬 , 你们 打着 伪 民主 旗号 , 不惜 发动 脑残 粉丝 制造舆论 , 拿 钱 办事 , 协助 主子 打击 政治 对手 , 美 曰 其名 , M 主 Z 由 ! 一直 以来 非但 不 声援 捍卫 领土 , 还 在 那 当起 民主 教父 , 大谈党 与 国家 分界线 , 自命清高 的 肤浅 者 , 今天 , 我 想 大声 对 你们 说 : FKY 你 老母 !",16568.0,propaganda,uncensored,70,35.0,0.0,54.29,28.57,8.57,5.71,1.43,0.0,4.29,0.0,0.0,2.86,2.86,7.14,1.43,4.29,1.43,2.86,1.43,2.86,1.43,2.86,0.0,1.43,1.43,0.0,1.43,0.0,1.43,1.43,0.0,0.0,0.0,8.57,2.86,2.86,1.43,0.0,1.43,17.14,0.0,1.43,1.43,1.43,5.71,1.43,1.43,1.43,1.43,1.43,1.43,4.29,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.43,1.43,7.14,2.86,0.0,12.86,2.86,7.14,4.29,7.14,0.0,0.0,1.43,1.43,0.0,5.71,1.43,1.43,1.43,1.43,1.43,22.86,0.0,17.14,2.86,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.035957,0.964043,0,0.00131843,0.00086025,11,6.363636363636362,2.121938347878788
18742,"一个 民族 的 堕落 , 首先 从 文化 开始 . 看 中国 现在 的 电影 电视剧 , 后宫 倾 绯 , 腐朽 奢侈 , 陋巷 文化 沉渣泛起 , 黄 , 赌 , 毒 无孔不入 , 人大代表 公开 建言 设 妓院 ... 文化 进入 了 垃圾 的 怪圈 , 所以 不 出 “ 范 跑跑 ” 才 怪 了 . 文化 是 一个 民族 的 血液 , 这样 的 文化 营养 , 我们 的 后代 会 是 什么样 ? ( )",440729.0,china,uncensored,61,15.25,0.0,65.57,31.15,1.64,1.64,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.64,1.64,8.2,3.28,1.64,0.0,1.64,0.0,6.56,0.0,1.64,1.64,3.28,13.11,3.28,13.11,0.0,0.0,0.0,0.0,9.84,0.0,9.84,0.0,1.64,0.0,14.75,0.0,0.0,0.0,0.0,9.84,3.28,3.28,1.64,0.0,0.0,1.64,3.28,1.64,0.0,0.0,4.92,1.64,3.28,0.0,1.64,3.28,1.64,0.0,0.0,1.64,0.0,11.48,1.64,4.92,8.2,0.0,1.64,0.0,1.64,0.0,0.0,9.84,1.64,0.0,6.56,0.0,1.64,34.43,8.2,18.03,0.0,0.0,1.64,0.0,0.0,3.28,0.0,3.28,0.0,0.5221359999999999,0.477864,1,0.00244633,0.00295462,11,5.545454545454546,1.8502851651515155
37760,"刘翔 已经 不 差钱 . 党国 把 他 当 充气 娃娃 , 本 以为 这次 在 伦敦 的 表现 , 可以 让 爱国 贼 抚摸 获取 快感 . 没想到 伤发 倒地 , 只能 换 体位 虚假 叫床 了 . 那个 谁 , 你 哭 啥 ? 你 爹妈 还 安好 吧 .",683.0,patriotism,uncensored,43,8.6,0.0,58.14,39.53,9.3,6.98,0.0,0.0,4.65,2.33,0.0,0.0,2.33,9.3,4.65,6.98,2.33,4.65,2.33,0.0,2.33,4.65,2.33,0.0,0.0,4.65,6.98,4.65,4.65,2.33,4.65,0.0,0.0,6.98,2.33,4.65,0.0,0.0,0.0,11.63,2.33,0.0,0.0,2.33,13.95,4.65,2.33,2.33,6.98,0.0,2.33,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,4.65,0.0,2.33,0.0,9.3,2.33,2.33,4.65,0.0,0.0,0.0,0.0,0.0,0.0,4.65,0.0,0.0,4.65,0.0,0.0,20.93,9.3,9.3,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0199153,0.980085,0,0.0014776,0.00129909,11,3.9090909090909087,1.3039558663636364
103602,"那些 有 地域 歧视 的 排外 土鳖 们 对 外地人 说 : “ 你们 干嘛 不 回家 去 建设 你们 自己 的 家乡 啊 . ” 这 是 我 听 过 的 最 缺德 阴损 的话 . 不 漏 声色 的 驱赶 还 显得 公允 和 振振有词 , 一下子 就 把 他人 置于 不 义 . 此 说 淡化 和 转移 了 造成 地区 差异 的 原因 根本 , 偷换 了 地域 歧视 和 家乡 这 两个 概念 . 我 认为 只有 中国 的 坏种 才能 说出 这种 缺德 话 !",9319.0,china,uncensored,81,16.2,0.0,69.14,43.21,12.35,6.17,3.7,0.0,2.47,0.0,0.0,2.47,6.17,8.64,0.0,9.88,7.41,3.7,1.23,0.0,0.0,3.7,1.23,0.0,0.0,2.47,12.35,3.7,11.11,2.47,1.23,0.0,0.0,12.35,2.47,8.64,0.0,4.94,0.0,8.64,0.0,0.0,0.0,0.0,14.81,4.94,2.47,1.23,1.23,1.23,4.94,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,2.47,0.0,0.0,0.0,6.17,2.47,2.47,1.23,1.23,0.0,2.47,0.0,0.0,0.0,7.41,0.0,0.0,6.17,1.23,2.47,12.35,4.94,2.47,1.23,0.0,0.0,1.23,0.0,2.47,0.0,0.0,0.0,0.0103926,0.989607,0,0.00291238,0.00343693,11,7.363636363636362,2.456661891212121
90968,"粪 粪们 有空 去 看看 京都 奈良 那些 完好 的 宋朝 古建筑 吧 , 兲 朝 有 吗 兲 朝 有 吗 .",5343.0,everythingElse,uncensored,21,21.0,0.0,57.14,42.86,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,14.29,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618340000000001,0.438166,2,0.0017736,0.0020039999999999997,9,2.333333333333333,0.7790369777777776
95575,"蠢货 比 日货 更 可恨 , 也 更 恐怖 !",24152.0,everythingElse,uncensored,8,8.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,50.0,0.0,0.0,25.0,25.0,0.0,25.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,25.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.259033,0.740967,0,0.00056839,0.00041504,10,0.8,0.2669944766666667
20385,"七夕 后来 才 明白 , “ 天上 一日 , 地上 一年 ” 这个 典故 的 出处 就 来自 今天 这个 特殊 的 日子 .",8483.0,everythingElse,uncensored,19,19.0,0.0,68.42,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,10.53,10.53,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,10.53,0.0,10.53,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,5.26,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.84,5.26,0.0,31.58,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,5.26,0.0,5.26,26.32,5.26,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.34755,0.65245,0,0.00330431,0.00363279,9,2.1111111111111107,0.7060160703703703
58826,"废除 劳教 , 请 先 关注 肖勇 , 否则 都 他妈的 是 装 X . . . .",23352.0,everythingElse,uncensored,12,12.0,0.0,41.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,16.67,8.33,0.0,8.33,0.0,0.0,50.0,33.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351634,0.648366,0,0.00172524,0.00241986,10,1.2,0.4013817
4894,"“ 五壮士 ” 的 高清 套图 谁 有 啊 ? 发来 俺 瞧瞧 ........ , 这 B 赛能 拿 撒 ? 哈哈哈",1297.0,everythingElse,uncensored,16,4.0,0.0,50.0,37.5,12.5,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,6.25,6.25,0.0,81.25,50.0,6.25,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.5435810000000001,0.456419,1,0.00129593,0.00166529,9,1.7777777777777777,0.5935796659259259
91921,"续上 : 就 差头 文化 先进 推导 出 ‘ ILS ’ , 很 淳朴 . 码头 不能 没 帮派 , 帮派 不能 没 大哥 , 大哥 不能不 敬业 , 不能不 精明 . GONGCHAN 后 , 工部局 成为 事实上 的 控股 者 , 为了 维持 有效 管理 , 不能不 兼并 , 不能不 募股 . 良好 服务 需要 高 成本 , 埋掉 内部矛盾 需要 有人 埋单 , 工部局 的 大班 从此 陷入 窗口 指导 , 怎么办 ? 天知道 .",40762.0,everythingElse,uncensored,58,11.6,1.72,50.0,25.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,3.45,12.07,3.45,3.45,0.0,1.72,1.72,1.72,0.0,0.0,1.72,0.0,3.45,0.0,3.45,1.72,0.0,0.0,1.72,5.17,5.17,0.0,0.0,0.0,0.0,12.07,0.0,0.0,1.72,0.0,10.34,0.0,1.72,6.9,0.0,3.45,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.0,6.9,12.07,0.0,0.0,5.17,0.0,5.17,1.72,12.07,0.0,0.0,1.72,0.0,0.0,1.72,0.0,0.0,0.0,0.0,1.72,32.76,6.9,18.97,1.72,0.0,1.72,0.0,0.0,1.72,1.72,0.0,0.0,0.0184082,0.981592,0,0.0017968,0.00135007,10,5.8,1.93438229
59313,张维迎 : 政府 权力 像 癌细胞 不 抑制 就 扩散,1518.0,everythingElse,uncensored,9,9.0,0.0,77.78,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,22.22,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,22.22,0.0,22.22,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,11.11,33.33,0.0,11.11,11.11,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380938,0.619062,0,0.00089841,0.00040459,5,1.8,0.6004343333333334
26370,"买 隐形 , 就 上 可 得 网 ! 真是 术业 有 专攻 , 互联网 到底 有 多 大 空间 啊 ! ! 在 的 推荐 下 , 我 迅速 解决 战斗 . 再也 不用 跑出去 买 隐形眼镜 啦 . 到 眼镜 城 油钱 够 好几 副 啦 ! ! 你们 也 看看 吧 .",2980.0,everythingElse,uncensored,44,7.33,0.0,77.27,59.09,4.55,4.55,2.27,0.0,2.27,0.0,0.0,2.27,0.0,9.09,4.55,13.64,4.55,2.27,4.55,4.55,4.55,0.0,0.0,0.0,0.0,0.0,15.91,9.09,6.82,2.27,0.0,2.27,4.55,6.82,4.55,2.27,0.0,2.27,0.0,6.82,0.0,0.0,0.0,0.0,6.82,2.27,2.27,4.55,0.0,0.0,0.0,2.27,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,2.27,9.09,0.0,0.0,18.18,6.82,13.64,2.27,2.27,2.27,2.27,4.55,0.0,0.0,6.82,0.0,0.0,4.55,2.27,2.27,25.0,6.82,6.82,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.8552639999999999,0.144736,2,0.00147163,0.00132672,11,4.0,1.3342661166666667
97855,"请 方家 解读 一下 , 这是 什么 意思 : 中央 要求 , 全国 公安厅 局长 , 都 要 异地 任职 !",78634.0,everythingElse,uncensored,16,16.0,0.0,56.25,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,12.5,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.25,12.5,0.0,0.0,18.75,0.0,12.5,6.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,18.75,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.427077,0.572923,0,0.0016284000000000006,0.00091902,9,1.7777777777777777,0.5934417325925926
12647,"[ 微博 营销 特点 ] 1 , 重 服务 轻 促销 , 企业 应该 把 微博 看作 是 社交 平台 , 而 不是 促销 平台 . 2 , 重 情感 轻 灌输 , 企业 必须 加强 微博 的 情感 色彩 , 变 生硬 的 信息 灌输 为 情感 体验 . 3 , 重 定位 轻 滥发 , 滥发 微博是 大忌 . 4 , 重 互动 轻 单向 , 互动 能够 有效 地 激发 访问者 的 兴趣 , 提高 关注度 以及 回访 率 .",61015.0,everythingElse,uncensored,66,16.5,0.0,60.61,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,6.06,1.52,3.03,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,6.06,0.0,0.0,6.06,0.0,7.58,3.03,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,12.12,0.0,1.52,3.03,1.52,1.52,3.03,9.09,1.52,0.0,6.06,6.06,0.0,0.0,0.0,6.06,19.7,6.06,7.58,6.06,4.55,0.0,4.55,1.52,3.03,0.0,7.58,1.52,3.03,4.55,0.0,0.0,1.52,0.0,0.0,1.52,0.0,0.0,25.76,6.06,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.303104,0.696896,0,0.00140246,0.00148207,11,6.0,2.00096151
