idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
22969,-0.429137,-0.266335,-0.283232,0,0.208462,-0.157534,-0.147228,-0.919398,-1.649101,0.426668,1.867985,0.013953,-0.124595,2.377806,-0.6486,-0.034983,-0.119843,0.208462,-0.451903,1.179385,-0.137753,0.291632,-0.600457,-0.696675,-0.094986,0.64478,0.775831,0.19293,1.072562,0.908847,-0.395696,0.775831,-0.303536,1.035727,1.601274,0.867843,0.468133,0.506081,1.460774,-0.453878,0.016386,0.47646,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.613799,uncensored
23039,-1.227335,2.582553,-0.283232,0,-0.762322,-0.548269,-0.490097,0.441405,1.362814,0.234283,0.398781,-0.254608,0.323534,-0.20702,-0.068307,-1.417022,-0.003202,-0.762322,1.480209,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,-1.293921,0.760132,-1.549669,-0.700762,-0.395696,-1.293921,-0.55371,1.718055,-0.297,-0.484212,2.817078,2.865209,1.666479,5.167763,0.737498,0.238318,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.129682,uncensored
23076,0.706425,-0.266335,-0.283232,0,0.069779,0.358237,0.433012,0.704786,-0.499515,-0.640755,-1.529549,1.28819,-1.268502,-0.20702,-1.154896,-0.872583,0.580001,0.069779,0.002328,-0.709959,-0.241976,0.173615,0.033618,0.806648,-0.094986,-0.248872,-0.19817,-0.156118,-1.050196,-0.552193,-0.395696,-0.19817,-0.058542,1.687553,-0.297,-0.484212,2.615739,2.662998,4.340642,-0.453878,-0.094554,-0.067864,-0.054918,-0.452136,-0.364546,0.406064,-0.226717,-0.075651,1.743533,-0.641251,uncensored
23146,-0.276109,-0.266335,-0.283232,0,-0.207588,-0.360716,-0.318662,0.004093,-1.085153,0.895041,-1.545142,-0.879253,0.968114,-0.20702,0.389923,-0.643428,0.166257,-0.207588,-0.308896,0.129749,1.373484,0.328203,0.341049,0.964892,-0.094986,-0.248872,-1.521341,0.406969,1.247378,-0.052079,1.398894,-1.52134,-0.772527,0.304684,-0.297,-0.484212,1.911689,1.955895,1.111464,2.37462,0.979264,0.810244,0.571788,1.326791,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.078421,uncensored
23152,-1.289,-0.266335,-0.283232,0,-0.346272,-0.423234,-0.450535,-0.434491,-1.478,0.524808,0.116899,-0.312984,0.134211,3.565429,1.29585,-0.570657,0.504049,-0.346272,-0.299768,1.809166,-0.007474,0.999513,-0.734958,-0.419747,-0.094986,-0.248872,0.107621,-0.679689,-0.675592,-0.59572,-0.395696,0.107621,-0.579065,0.685638,-0.297,-0.484212,1.872817,1.227144,1.508612,3.032411,-0.241614,0.159993,-0.637644,-0.452136,-0.364546,-0.425727,3.883722,-0.075651,-0.149339,0.70263,uncensored
23164,0.179234,-0.266335,-0.283232,0,-0.623639,-0.462307,-0.463722,-1.076172,-0.335289,0.302548,-0.274604,0.756037,-0.719365,-0.20702,-0.461998,0.403759,-0.064299,-0.623639,0.323985,-0.709959,0.331251,1.252386,-0.734958,0.687964,-0.094986,-0.248872,0.04533,-0.679689,-1.549669,-0.700762,1.868906,0.04533,-0.254017,1.585974,-0.297,-0.484212,1.235135,1.276409,2.63623,-0.453878,1.522005,1.254066,0.888544,1.792701,-0.364546,-0.425727,3.981589,-0.075651,-0.149339,0.224032,uncensored
23171,0.374518,-0.266335,-0.283232,0,-0.207588,-0.345087,-0.345037,-0.18348,0.217285,0.382861,-0.07655,0.700458,-0.662012,-0.20702,-0.777678,-0.48663,0.223218,-0.207588,-0.333238,-0.709959,0.456319,0.331916,-0.089354,0.411037,-0.094986,-0.248872,-1.3727,0.449583,0.548116,-0.286147,-0.395696,-1.372699,-0.438711,0.748666,-0.297,-0.484212,2.020937,2.065616,2.065788,-0.453878,1.06053,-0.003826,1.876078,3.245242,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.204712,uncensored
23288,0.550419,-0.266335,-0.283232,0,-0.207588,-0.306013,-0.345037,-0.751557,-0.675334,-0.099013,1.70594,0.619067,-0.578024,-0.20702,0.427531,0.958639,-0.279938,-0.207588,-0.333238,-0.709959,-0.294088,0.204889,-0.519756,-0.475133,-0.094986,-0.248872,-0.112229,-0.679689,-0.151146,-0.229516,1.46927,-0.112229,-0.302431,-0.989899,-0.297,-0.484212,0.862913,1.484095,1.178434,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.148371,uncensored
23318,-1.607671,-1.215965,-0.283232,0,-0.068905,-0.493566,-0.424161,-0.524326,1.784329,-0.698677,-0.274604,0.628347,-0.587601,-0.20702,0.845721,-1.365836,-0.145763,-0.068905,-0.497543,1.809166,-0.919428,-0.751756,-0.376289,-0.696675,-0.094986,-0.248872,0.58103,-0.679689,1.363921,0.632806,-0.395696,0.581031,0.928125,0.55476,-0.297,-0.484212,-0.217908,-0.182934,0.409393,-0.453878,-0.279454,0.113577,0.786798,-0.452136,-0.364546,1.60754,-0.226717,-0.075651,-0.149339,-0.604873,uncensored
23392,1.366521,-0.266335,-0.283232,0,1.456613,1.35852,1.593492,0.763315,-0.192959,-1.062759,-0.835759,0.756896,-0.781402,-0.20702,-0.597569,-0.40725,-0.638245,1.456613,-0.245178,-0.709959,0.392048,0.348583,-0.228602,0.769414,-0.094986,-0.248872,-0.035837,0.19293,-0.521343,0.107372,0.565044,-0.035837,0.750487,0.669057,-0.297,-0.484212,1.06469,0.955439,0.775091,2.196053,-0.353414,-0.203945,-0.313907,-0.452136,0.254242,-0.425727,-0.226717,-0.075651,-0.149339,-0.932278,uncensored
23451,0.262266,-0.266335,-0.283232,0,-0.068905,-0.345087,-0.318662,1.097373,0.632719,-0.186901,0.170084,0.061298,-0.002455,-0.20702,-0.100021,-0.643428,0.650426,-0.068905,-0.416405,-0.709959,-0.65887,-0.431333,-0.555623,0.595655,-0.094986,-0.248872,-1.218114,2.580284,0.198485,-0.09183,-0.395696,-1.218114,-0.008813,0.380582,-0.297,-0.484212,0.240203,0.277163,0.257594,-0.453878,2.360785,2.504838,2.990653,-0.452136,1.947153,3.026991,-0.226717,-0.075651,-0.149339,-0.601098,uncensored
23494,3.351406,2.582553,-0.283232,0,3.259499,3.53101,3.716643,0.974037,-0.904912,-1.640828,0.325628,-0.223752,0.100649,-0.20702,0.368672,-0.253132,0.14333,3.259499,-0.225729,-0.709959,0.352482,0.160723,-0.161088,0.041799,-0.094986,-0.010565,-0.588856,0.603717,0.548116,2.687784,-0.395696,-0.588855,0.810906,0.407081,0.051987,0.867843,-0.38059,-0.346321,-0.344157,0.172488,0.436662,-0.383997,1.32642,1.648881,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.266421,uncensored
23644,-0.708488,-0.266335,-0.283232,0,-0.346272,-0.360716,-0.33185,-0.784331,0.720815,0.565108,0.631876,-1.315752,1.193329,-0.20702,0.78201,-1.09809,1.181149,-0.346272,-0.162847,0.969458,0.122805,0.104848,-0.734958,0.5495,-0.094986,-0.248872,0.251369,0.427866,0.198485,-0.077172,-0.395696,0.25137,-0.383289,0.81151,-0.297,-0.484212,-0.306244,-0.271653,0.274015,-0.453878,0.315072,0.842832,0.595046,-0.452136,-0.364546,1.333831,-0.226717,-0.075651,-0.149339,0.54559,uncensored
23645,2.294965,0.683294,-0.283232,0,2.150031,1.858662,1.936361,1.230373,0.251821,-1.660081,0.056076,0.092732,-0.034892,-0.20702,-0.602312,0.006149,-0.140671,2.150031,-0.334344,-0.709959,-0.632814,-0.544339,-0.343683,-0.595974,-0.094986,-0.248872,-0.289483,1.377198,0.675254,2.019669,-0.395696,-0.289483,1.107968,0.666867,-0.297,-0.484212,1.762449,1.938409,0.211851,-0.119257,1.031688,-0.282921,1.651638,2.073305,-0.364546,-0.017258,-0.226717,-0.075651,-0.149339,-1.624927,uncensored
23718,0.261436,-0.266335,-0.283232,0,-0.623639,-0.634231,-0.595595,0.26033,0.319565,0.899871,1.093209,0.165558,-0.110042,-0.20702,-0.268919,-0.898758,-0.484344,-0.623639,0.019715,-0.709959,0.253084,-0.229462,0.341049,2.349531,-0.094986,-0.248872,-0.289483,1.120087,-1.549669,-0.700762,-0.395696,-0.289483,-0.8463,-0.111669,-0.297,-0.484212,0.971478,1.011609,2.232167,-0.453878,0.051055,0.518986,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.826953,uncensored
23800,-0.157225,-0.266335,-0.283232,0,0.624513,0.366052,0.591259,-0.199777,1.648891,-0.279386,-0.57818,-0.236976,0.305339,-0.20702,-0.665381,-1.092281,-0.655242,0.624513,-0.279022,0.969458,-0.710981,-0.227911,-0.343683,-0.24352,-0.094986,-0.248872,0.352699,0.736529,0.675254,0.898853,0.383921,0.352699,0.014122,0.688081,-0.297,-0.484212,1.304291,1.102769,0.145612,2.618057,0.107321,0.219914,0.413174,-0.452136,1.643979,0.324249,-0.226717,-0.075651,1.055216,-0.081712,uncensored
23822,-1.493887,-1.215965,-0.283232,0,-0.346272,-0.602972,-0.542846,-0.041461,0.266875,0.985203,-1.396913,0.023701,0.036343,-0.20702,-0.475865,-1.314649,-0.573445,-0.346272,-0.406262,1.809166,-0.789149,0.615486,-0.465956,-0.281283,-0.094986,-0.248872,0.491747,0.920112,0.198485,-0.185989,-0.395696,0.491747,-0.571659,1.784271,-0.297,-0.484212,2.406944,1.629475,3.174981,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.795691,uncensored
23823,-0.998862,2.582553,-0.283232,0,-0.762322,-0.180978,-0.213164,0.39391,0.529458,0.996393,1.160479,-1.259631,1.360632,-0.20702,0.461467,-0.261547,0.396435,-0.762322,2.758142,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,-0.248872,0.616158,0.264456,-1.549669,-0.700762,-0.395696,0.616157,-0.741315,-0.039346,-0.297,-0.484212,-0.39003,-0.355801,0.145612,-0.453878,0.107321,0.588002,0.413174,-0.452136,1.643979,1.074224,-0.226717,-0.075651,-0.149339,1.172892,uncensored
23849,-1.245155,-1.215965,-0.283232,0,-0.207588,-0.657675,-0.635157,-0.95724,2.330845,0.255469,-0.855109,0.7973,-0.761945,-0.20702,-1.059301,-0.511548,-0.401389,-0.207588,-0.600995,1.179385,0.331251,0.282776,-0.734958,-0.585904,-0.094986,-0.248872,0.507141,-0.679689,1.946639,0.346771,-0.395696,0.507141,-0.056413,-0.241736,-0.297,-0.484212,0.144141,0.180685,0.964245,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.312738,uncensored
23857,0.359501,-0.266335,-0.283232,0,-0.207588,-0.110645,-0.292288,-0.61212,-0.637465,-0.119455,0.582431,0.790164,-0.916578,-0.20702,-0.118869,0.886376,0.580001,-0.207588,-0.284555,-0.709959,-0.333172,0.89062,-0.734958,-0.585904,-0.094986,-0.248872,-0.19817,-0.679689,-0.151146,-0.240398,-0.395696,-0.19817,-0.146636,-1.888417,-0.297,-0.484212,0.199682,0.236467,1.049364,-0.453878,0.903909,1.565109,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.013558,uncensored
23888,-1.637637,-1.215965,-0.283232,0,-0.762322,-0.79834,-0.780217,2.372867,-1.419184,-0.152554,1.408858,0.077687,-0.019366,-0.20702,0.689339,-0.54685,-1.286249,-0.762322,0.141423,1.809166,6.3762,-0.983538,-0.734958,2.626459,-0.094986,-0.248872,-1.740338,2.519914,-1.549669,-0.700762,-0.395696,-1.740338,-0.101861,1.224118,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.704913,uncensored
23917,-0.552161,-0.266335,-0.283232,0,-0.484955,-0.306013,-0.33185,-0.227178,-1.321911,0.250037,-0.145107,0.216899,-0.370522,-0.20702,-0.782077,-0.389352,1.181149,-0.484955,0.100853,0.549604,-0.919428,0.45104,1.058387,1.518748,-0.094986,-0.248872,-2.221095,-0.679689,-1.549669,-0.700762,-0.395696,-2.221094,-0.579065,0.776539,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,2.427204,3.433606,-0.637644,-0.452136,1.991608,-0.425727,-0.226717,-0.075651,4.267363,-0.49329,uncensored
23927,-0.046797,-1.215965,-0.283232,0,-0.484955,-0.712378,-0.661532,3.445902,-0.014134,0.757651,-1.02281,1.379924,-1.862289,-0.20702,-0.422715,-1.229338,-1.286249,-0.484955,-0.406262,-0.709959,-0.137753,-0.619166,-0.734958,-0.142819,-0.094986,-0.248872,2.128609,3.586448,0.781203,-0.392743,-0.395696,2.12861,-0.371585,2.618498,-0.297,-0.484212,0.219567,0.256438,1.079839,-0.453878,0.26292,0.778862,-0.637644,-0.452136,4.173233,-0.425727,-0.226717,-0.075651,-0.149339,1.462626,uncensored
23939,0.274441,-0.266335,-0.283232,0,-0.484955,-0.563899,-0.556033,-0.386364,0.820866,0.731645,0.398781,-1.323547,1.426587,-0.20702,1.703034,-1.482834,0.91326,-0.484955,-0.243985,-0.709959,-0.36357,0.868438,-0.734958,0.041799,-0.094986,-0.248872,-0.031199,-0.679689,-0.384233,-0.42783,-0.395696,-0.031199,-0.667436,2.261309,-0.297,-0.484212,2.500689,2.547449,0.696727,1.687699,2.045009,2.964799,1.193782,-0.452136,6.636599,2.188474,-0.226717,-0.075651,-0.149339,0.738525,uncensored
23969,0.038661,-0.266335,-0.283232,0,-0.623639,-0.720193,-0.687906,1.020844,0.300597,1.012508,-0.813312,2.333865,-2.347549,-0.20702,0.029058,-0.587799,-1.286249,-0.623639,-0.193274,-0.709959,-0.398311,-0.23823,-0.734958,0.411037,-0.094986,-0.248872,0.15247,1.624025,-1.549669,-0.700762,-0.395696,0.15247,-0.503717,1.908168,-0.297,-0.484212,2.66943,2.716921,3.024131,-0.453878,1.835807,-0.88435,4.490349,7.090514,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.635626,uncensored
23989,-1.417999,2.582553,-0.283232,0,-0.762322,-0.509196,-0.529659,1.85085,-0.25717,1.003652,-0.092608,-0.009719,0.07083,-0.20702,-0.067752,-0.408507,0.794367,-0.762322,1.297648,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,0.117722,2.433438,-1.549669,-0.700762,-0.395696,0.117721,-0.881295,0.913163,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,0.885918,1.543041,-0.637644,-0.452136,2.946806,-0.425727,-0.226717,-0.075651,-0.149339,1.093108,uncensored
24010,0.513897,-0.266335,-0.283232,0,0.069779,0.030019,0.182454,0.887127,0.387308,-0.132549,-0.866591,-0.016176,0.077492,-0.20702,0.064993,-0.895594,-0.722272,0.069779,-0.162847,-0.709959,-0.572017,-0.176713,-0.427527,-0.775797,-0.094986,-0.248872,-0.631654,1.218976,-0.051251,0.049634,-0.395696,-0.631654,-0.181115,0.304112,-0.297,-0.484212,0.748384,0.787547,0.895651,-0.453878,0.516227,-0.39087,0.771145,1.620021,0.981828,-0.425727,-0.226717,-0.075651,-0.149339,-0.171732,uncensored
24011,-1.427633,2.582553,-0.283232,0,-0.762322,-0.462307,-0.437348,0.178024,0.190236,-0.566284,-0.198083,-0.02207,-0.184072,-0.20702,0.76983,0.593216,-1.286249,-0.762322,1.723625,1.809166,-0.919428,-2.474154,4.645074,-1.25053,-0.094986,-0.248872,-1.659171,0.629239,-1.549669,-0.700762,-0.395696,-1.659172,-0.046799,-0.448395,-0.297,-0.484212,0.468133,0.506081,-0.596275,1.249649,1.40314,2.177473,0.819172,-0.452136,-0.364546,1.653751,-0.226717,-0.075651,-0.149339,-0.886805,uncensored
24050,0.112356,-0.266335,-0.283232,0,-0.623639,-0.571713,-0.503284,-0.970048,0.720815,0.61762,-0.274604,-1.399084,1.504535,-0.20702,0.049591,-0.861844,-1.286249,-0.623639,0.232704,-0.709959,1.165038,0.208954,0.341049,0.411037,-0.094986,-0.248872,0.251369,-0.679689,-1.549669,-0.700762,-0.395696,0.25137,-0.196713,1.758288,-0.297,-0.484212,0.640217,0.678911,0.564112,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,6.475713,0.257012,uncensored
24069,-1.641887,-1.215965,-0.283232,0,-0.484955,-0.79834,-0.753842,-0.282893,-1.672093,-0.380105,-1.116336,-2.675615,2.821806,-0.20702,1.236678,-1.877702,-1.286249,-0.484955,-0.548255,1.809166,0.122805,-0.62863,0.341049,-0.142819,-0.094986,-0.248872,-4.508123,-0.679689,1.946639,-0.146238,-0.395696,-4.508123,-0.531345,2.493852,-0.297,-0.484212,0.602358,0.640889,1.666479,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.705316,uncensored
24104,0.951723,-0.266335,-0.283232,0,-0.068905,0.178499,0.261578,1.427048,-0.03731,0.063268,0.940266,-1.198678,1.297733,-0.20702,1.279657,-1.317288,0.03648,-0.068905,0.029858,-0.709959,0.643921,-0.187414,-0.555623,-0.604366,-0.094986,-0.248872,-1.418181,-0.679689,-0.384233,-0.512442,0.584853,-1.418182,-0.742882,-0.296446,-0.297,-0.484212,-0.569692,-0.536243,-0.129728,-0.453878,0.416686,0.041562,0.684003,0.519855,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.01187,uncensored
24136,-1.914485,2.582553,-0.283232,0,-0.762322,-0.126275,-0.147228,-1.577851,-1.649101,-2.924542,0.337564,1.55267,-1.541423,-0.20702,-1.092305,1.221416,-0.508645,-0.762322,3.062412,1.809166,-0.919428,-2.474154,5.721081,-1.25053,-0.094986,-0.248872,0.28883,-0.679689,-1.549669,-0.700762,-0.395696,0.288831,4.596763,-0.904007,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.660246,uncensored
24213,0.942852,-0.266335,-0.283232,0,0.90188,0.81149,0.815443,0.358033,0.527669,-0.394839,-0.589497,1.056771,-1.029697,-0.20702,-0.751806,0.395868,-0.917026,0.90188,-0.303279,-0.709959,-0.550304,-0.064325,-0.238339,0.453641,-0.094986,-0.248872,-0.744732,0.148985,-0.204935,0.562852,0.288572,-0.744731,0.062469,0.360516,-0.297,-0.484212,0.61298,0.438193,-0.270699,1.703106,1.804201,0.731,0.745807,0.22616,0.516893,1.549029,1.044858,-0.075651,-0.149339,-0.506992,uncensored
24240,-0.678223,-0.266335,-0.283232,0,-0.484955,-0.39979,-0.318662,-1.089188,1.491654,-0.805154,0.932407,-0.887756,0.976889,-0.20702,2.214576,-0.469587,-1.286249,-0.484955,0.121138,0.549604,-0.137753,0.726747,0.341049,1.518748,-0.094986,-0.248872,0.601246,0.406969,-1.549669,-0.700762,-0.395696,0.601245,1.483688,-0.839164,-0.297,-0.484212,-0.316959,-0.282414,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.940857,uncensored
24349,0.715805,-0.266335,-0.283232,0,0.347146,0.56142,0.485761,-0.16853,-0.753634,-0.487893,-0.097398,0.057037,0.001943,-0.20702,0.457111,0.854048,-0.610961,0.347146,-0.183131,-0.709959,0.220514,0.655256,-0.137176,0.226418,-0.094986,-0.248872,0.186304,-0.679689,-0.384233,-0.059184,0.438631,0.186304,0.144304,-0.077482,-0.297,-0.484212,-0.097027,-0.581837,-0.596275,0.861125,0.191555,0.297406,-0.075364,0.374909,-0.364546,-0.425727,1.323712,-0.075651,-0.149339,-0.36267,uncensored
24361,0.69735,-0.266335,-0.283232,0,0.347146,0.123796,0.011019,-1.341483,-0.251912,0.092501,1.408858,-0.648879,0.60214,-0.20702,-0.220524,1.028124,0.687669,0.347146,-0.426547,-0.709959,-0.572017,0.214977,0.221492,-0.08128,-0.094986,-0.248872,0.457407,-0.679689,0.392724,0.705869,-0.395696,0.457406,-0.118905,0.193634,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.257012,uncensored
24423,0.075884,-0.266335,-0.283232,0,-0.207588,-0.102831,-0.239539,-1.719214,-1.119122,-1.109041,0.124861,0.341046,-0.291131,-0.20702,-0.998233,0.667748,3.497993,-0.207588,-0.235871,-0.709959,1.165037,-0.050184,-0.304555,0.74335,-0.094986,-0.248872,1.906662,-0.679689,0.548116,-0.244174,-0.395696,1.906661,1.128539,-1.731753,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-0.472503,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.713391,uncensored
24425,0.324227,-0.266335,-0.283232,0,-0.207588,-0.196607,-0.18679,-0.846236,-1.780482,0.497593,-0.434934,-0.644052,0.54611,2.503283,0.783472,-0.254355,0.750333,-0.207588,-0.187188,-0.709959,0.760056,0.78979,-0.304555,0.964892,-0.094986,-0.248872,-0.082218,1.148655,-0.151146,-0.403625,-0.395696,-0.082218,-0.418947,0.253809,-0.297,-0.484212,0.063326,0.09952,0.12206,-0.453878,0.069215,0.541261,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.366947,uncensored
24433,0.403657,-0.266335,-0.283232,0,-0.068905,-0.048128,-0.160415,-1.564344,0.253906,0.155515,0.709574,-0.102857,0.16694,-0.20702,0.291974,0.319386,1.87202,-0.068905,-0.294697,-0.709959,0.018582,0.977424,0.161714,1.24182,-0.094986,-0.248872,1.240354,-0.679689,1.946639,0.765052,-0.395696,1.240354,-0.029457,-0.855336,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-0.529781,-0.193477,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.580219,uncensored
24474,0.176498,-0.266335,-0.283232,0,-0.346272,-0.462307,-0.490097,-0.282893,-1.292729,1.053468,0.146261,-0.540808,0.618868,-0.20702,0.775462,1.116716,-0.003202,-0.346272,-0.345409,-0.709959,-0.65887,0.2241,0.072047,0.5495,7.607113,-0.248872,-0.088595,-0.679689,0.198485,-0.316571,-0.395696,-0.088595,-0.717608,-0.939768,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,0.737498,1.360987,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.770681,uncensored
24489,0.510549,-0.266335,-0.283232,0,0.485829,0.272275,0.274765,0.204899,0.232466,-0.33831,-0.652524,0.52531,-0.594573,1.505626,-0.113681,0.435098,-0.238864,0.485829,-0.357579,-0.709959,-0.372256,0.606774,0.018247,-0.087434,-0.094986,-0.248872,-0.391976,-0.679689,0.548116,0.147123,0.574847,-0.391977,-0.134871,0.884255,-0.297,-0.484212,0.029846,-0.236734,-0.596275,1.07582,0.027707,0.490346,0.016436,-0.452136,0.885658,-0.425727,-0.226717,-0.075651,-0.149339,-0.143463,uncensored
24493,0.278603,-1.215965,-0.283232,0,-0.623639,-0.485752,-0.62197,-1.972923,-2.430819,1.667856,2.082244,-0.151755,0.217398,-0.20702,0.080395,0.886376,2.135209,-0.623639,-0.041139,-0.709959,6.897318,1.103324,-0.196955,-1.25053,-0.094986,-0.248872,1.652431,-0.679689,0.198485,-0.334558,-0.395696,1.652431,-1.056269,0.361579,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,2.196255,uncensored
24590,0.431045,-0.266335,-0.283232,0,-0.346272,-0.009054,0.037394,-0.463968,-0.154639,-1.71128,1.282599,-0.55102,0.629405,-0.20702,0.598219,-0.610833,0.638321,-0.346272,0.263131,-0.709959,-0.65887,-0.33225,1.417055,-0.142819,-0.094986,-0.248872,0.112293,-0.679689,0.198485,-0.360098,-0.395696,0.112293,1.643796,-1.482135,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.817862,uncensored
24640,-1.307874,2.582553,-0.283232,0,-0.762322,-0.66549,-0.701093,-1.852206,-2.683728,1.667856,2.671455,-0.082389,0.145818,-0.20702,-0.590815,0.348916,1.921368,-0.762322,0.506547,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,-0.248872,1.384581,-0.679689,-1.549669,-0.700762,-0.395696,1.384581,-1.056269,-1.373339,-0.297,-0.484212,0.356278,0.393742,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,2.046194,uncensored
24657,-0.001577,-0.266335,-0.283232,0,-0.623639,-0.813969,-0.872528,-1.138882,1.569739,1.667856,1.867985,-0.897441,0.986882,-0.20702,1.243194,1.221416,1.046563,-0.623639,-0.619251,-0.709959,-0.919428,0.059893,-0.196955,-1.25053,-0.094986,-0.248872,1.262831,-0.679689,1.946639,0.031646,-0.395696,1.262831,-1.056269,-2.435038,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.977985,uncensored
24721,0.21055,-0.266335,-0.283232,0,-0.207588,-0.368531,-0.47691,-1.042523,-0.617278,-0.130354,1.532039,-0.262227,0.331396,-0.20702,-0.247025,0.526821,3.094886,-0.207588,-0.454946,-0.709959,-0.085642,0.059893,-0.304555,0.300265,-0.094986,-0.248872,0.371977,-0.679689,-0.151146,-0.185989,-0.395696,0.371978,0.068569,-1.820762,-0.297,-0.484212,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.058312,uncensored
24757,0.513902,-0.266335,-0.283232,0,0.485829,0.155055,0.063769,-0.335891,0.863165,0.369149,-0.315664,-0.07114,0.134211,-0.20702,-0.393717,1.200986,-0.034496,0.485829,-0.454946,-0.709959,-0.52859,-0.032706,0.125847,0.023338,-0.094986,-0.248872,0.175989,1.427366,0.198485,0.797587,-0.395696,0.175988,-0.060723,0.566478,-0.297,-0.484212,-0.153887,0.604721,0.507507,-0.453878,-0.200082,-0.336707,0.144062,0.697659,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.161289,uncensored
